<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2000.01.12	106.040	106.270	105.540	105.730	5780	0	50
2000.01.13	105.730	106.250	105.420	106.100	5078	0	50
2000.01.14	106.080	106.600	105.460	105.930	4925	0	50
2000.01.17	105.850	105.880	104.640	104.900	4365	0	50
2000.01.18	104.930	105.740	104.780	105.690	4922	0	50
2000.01.19	105.680	106.110	105.160	105.300	5271	0	50
2000.01.20	105.270	105.720	105.170	105.370	4982	0	50
2000.01.21	105.390	105.450	104.420	104.860	5809	0	50
2000.01.24	105.120	105.860	104.670	105.580	5200	0	50
2000.01.25	105.550	106.070	105.500	106.050	4916	0	50
2000.01.26	106.040	106.210	105.530	105.600	5256	0	50
2000.01.27	105.590	105.900	104.670	105.060	6816	0	50
2000.01.28	105.060	107.270	104.550	107.190	5692	0	50
2000.01.31	107.060	107.540	106.590	107.270	4850	0	50
2000.02.01	107.260	107.980	107.030	107.850	5460	0	50
2000.02.02	107.860	109.070	107.730	108.210	5987	0	50
2000.02.03	108.200	108.780	107.170	107.590	5885	0	50
2000.02.04	107.590	108.060	107.120	107.170	5957	0	50
2000.02.07	107.220	108.850	107.200	108.620	5321	0	50
2000.02.08	108.630	109.700	108.620	109.450	6392	0	50
2000.02.09	109.470	109.670	108.530	108.860	7330	0	50
2000.02.10	108.840	109.300	108.300	109.250	7699	0	50
2000.02.11	109.240	109.780	108.670	108.820	6104	0	50
2000.02.14	108.870	109.000	108.050	108.940	4941	0	50
2000.02.15	108.940	109.340	108.460	109.160	6051	0	50
2000.02.16	109.150	109.670	108.880	109.380	5550	0	50
2000.02.17	109.390	110.680	109.300	110.560	5677	0	50
2000.02.18	110.580	111.270	110.320	110.980	5012	0	50
2000.02.21	110.760	111.450	110.400	111.310	5770	0	50
2000.02.22	111.370	111.730	110.540	110.700	5640	0	50
2000.02.23	110.720	111.350	110.090	111.090	5057	0	50
2000.02.24	111.110	111.530	110.550	111.430	5709	0	50
2000.02.25	111.460	111.490	110.130	110.280	5471	0	50
2000.02.28	109.620	109.880	108.320	109.460	5652	0	50
2000.02.29	109.450	110.380	109.370	110.240	5813	0	50
2000.03.01	110.210	110.250	106.550	107.190	6902	0	50
2000.03.02	107.190	107.950	106.560	107.720	7571	0	50
2000.03.03	107.710	108.080	107.300	107.730	6223	0	50
2000.03.06	107.820	107.900	106.720	107.310	5784	0	50
2000.03.07	107.330	108.150	105.780	106.220	6604	0	50
2000.03.08	106.210	107.490	106.010	107.190	7217	0	50
2000.03.09	107.180	107.570	106.170	106.620	6239	0	50
2000.03.10	106.610	106.750	106.060	106.330	5588	0	50
2000.03.13	106.290	106.610	104.780	105.580	6406	0	50
2000.03.14	105.600	105.930	104.610	105.140	5877	0	50
2000.03.15	105.150	106.250	104.760	105.650	6197	0	50
2000.03.16	105.640	105.810	105.090	105.420	5504	0	50
2000.03.17	105.400	106.800	105.370	106.740	5603	0	50
2000.03.20	106.910	107.080	106.250	106.360	6463	0	50
2000.03.21	106.330	107.250	106.240	106.730	5385	0	50
2000.03.22	106.720	107.180	106.500	107.160	5758	0	50
2000.03.23	107.140	107.820	106.980	107.240	5692	0	50
2000.03.24	107.220	107.680	106.690	106.870	5422	0	50
2000.03.27	106.860	107.170	106.600	106.780	5235	0	50
2000.03.28	106.780	106.810	105.650	105.850	6245	0	50
2000.03.29	105.820	106.350	104.970	105.750	6515	0	50
2000.03.30	105.740	105.920	104.820	105.450	6299	0	50
2000.03.31	105.470	106.080	102.030	102.770	7593	0	50
