<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2007.08.20	0.84710	0.85420	0.83730	0.85060	12795	0	100
2007.08.21	0.85030	0.85280	0.84340	0.84980	12005	0	100
2007.08.22	0.85020	0.85960	0.84820	0.85780	8873	0	100
2007.08.23	0.85790	0.86570	0.85640	0.86270	10684	0	100
2007.08.24	0.86280	0.87000	0.85960	0.86990	8583	0	100
2007.08.27	0.87010	0.87500	0.86980	0.87070	5437	0	100
2007.08.29	0.86630	0.87260	0.85860	0.87030	11460	0	100
2007.08.30	0.86990	0.87080	0.86020	0.86210	9779	0	100
2007.08.31	0.86220	0.86990	0.85710	0.86360	9549	0	100
2007.09.03	0.86110	0.86750	0.86100	0.86600	4691	0	100
2007.09.04	0.86580	0.87100	0.86180	0.86470	8033	0	100
2007.09.05	0.86450	0.86900	0.86140	0.86560	8026	0	100
2007.09.06	0.86530	0.87300	0.86250	0.87110	7715	0	100
2007.09.07	0.87120	0.87360	0.86650	0.87170	8732	0	100
2007.09.10	0.87100	0.87170	0.86440	0.86790	11957	0	100
2007.09.11	0.86810	0.87110	0.86220	0.86850	9495	0	100
2007.09.12	0.86860	0.87360	0.86740	0.87210	12125	0	100
2007.09.13	0.87190	0.87260	0.86380	0.86450	9757	0	100
2007.09.14	0.86460	0.87030	0.86360	0.86680	7308	0	100
2007.09.17	0.86690	0.86900	0.85350	0.85560	6330	0	100
2007.09.18	0.85570	0.86430	0.85070	0.86320	9509	0	100
2007.09.19	0.86290	0.87040	0.85900	0.86820	9609	0	100
2007.09.20	0.86860	0.87360	0.86170	0.86390	9321	0	100
2007.09.21	0.86360	0.87100	0.86080	0.86710	8595	0	100
2007.09.24	0.86690	0.87110	0.86300	0.86930	5736	0	100
2007.09.25	0.86920	0.87780	0.86380	0.87650	7316	0	100
2007.09.26	0.87660	0.88120	0.87440	0.88000	7307	0	100
2007.09.27	0.88020	0.88360	0.87780	0.88040	7590	0	100
2007.09.28	0.88060	0.88410	0.87640	0.88050	7990	0	100
2007.10.01	0.88150	0.88730	0.88010	0.88630	6848	0	100
2007.10.02	0.88620	0.88750	0.87660	0.87970	8783	0	100
2007.10.03	0.88000	0.88770	0.87910	0.88040	8428	0	100
2007.10.04	0.88050	0.88820	0.87940	0.88450	8092	0	100
2007.10.05	0.88470	0.88910	0.87720	0.87950	8170	0	100
2007.10.08	0.88190	0.88680	0.87950	0.88010	4597	0	100
2007.10.09	0.88040	0.88430	0.87870	0.88330	10115	0	100
2007.10.10	0.88340	0.88440	0.87740	0.88020	9623	0	100
2007.10.11	0.88010	0.88410	0.87760	0.87850	12636	0	100
2007.10.12	0.87860	0.88310	0.87650	0.87870	11490	0	100
2007.10.15	0.88000	0.88270	0.87540	0.87850	10916	0	100
2007.10.16	0.87840	0.87980	0.86360	0.87040	16871	0	100
2007.10.17	0.87060	0.87330	0.86270	0.86810	16712	0	100
2007.10.18	0.86800	0.87470	0.86460	0.87080	13690	0	100
2007.10.19	0.87090	0.87260	0.85840	0.86020	13059	0	100
2007.10.22	0.85830	0.86770	0.85540	0.86690	16845	0	100
2007.10.23	0.86700	0.87030	0.86010	0.86670	14466	0	100
2007.10.24	0.86650	0.87570	0.86430	0.87410	16405	0	100
2007.10.25	0.87400	0.87840	0.87060	0.87700	13779	0	100
2007.10.26	0.87690	0.88350	0.87470	0.88320	11443	0	100
2007.10.29	0.88520	0.88880	0.87460	0.88020	12964	0	100
2007.10.30	0.88000	0.88040	0.87290	0.87630	12678	0	100
2007.10.31	0.87640	0.88340	0.87560	0.87940	15100	0	100
2007.11.01	0.87970	0.88320	0.86610	0.86810	18718	0	100
2007.11.02	0.86820	0.87260	0.85530	0.86280	17685	0	100
2007.11.05	0.86170	0.86300	0.85370	0.85940	13055	0	100
2007.11.06	0.85900	0.86100	0.84980	0.85290	12624	0	100
2007.11.07	0.85270	0.86560	0.84850	0.86220	21697	0	100
2007.11.08	0.86130	0.86910	0.85630	0.86470	20836	0	100
2007.11.09	0.86480	0.86750	0.85460	0.86080	20272	0	100
2007.11.12	0.85660	0.85720	0.84240	0.85370	21595	0	100
2007.11.13	0.85340	0.86350	0.84950	0.86140	20341	0	100
2007.11.14	0.86120	0.86920	0.85850	0.86500	19091	0	100
2007.11.15	0.86490	0.87590	0.86020	0.87420	18897	0	100
2007.11.16	0.87460	0.87510	0.86480	0.86860	18146	0	100
2007.11.19	0.87160	0.87570	0.86380	0.86890	15385	0	100
2007.11.20	0.86880	0.87760	0.86250	0.87480	20042	0	100
2007.11.21	0.87490	0.87610	0.85380	0.85980	18208	0	100
2007.11.22	0.85970	0.86140	0.85360	0.85830	10515	0	100
2007.11.23	0.85810	0.86820	0.85400	0.86670	11272	0	100
2007.11.26	0.86600	0.87080	0.85780	0.86060	14875	0	100
2007.11.27	0.86040	0.87440	0.85970	0.87290	19616	0	100
2007.11.28	0.87260	0.87840	0.86810	0.87460	16850	0	100
2007.11.29	0.87450	0.88000	0.86830	0.87880	16716	0	100
2007.11.30	0.87890	0.88770	0.87850	0.88270	14861	0	100
2007.12.03	0.88430	0.88580	0.87810	0.88010	11697	0	100
2007.12.04	0.88000	0.88770	0.87440	0.88180	14481	0	100
2007.12.05	0.88190	0.88590	0.87830	0.87890	15909	0	100
2007.12.06	0.87910	0.88760	0.87910	0.88590	13488	0	100
2007.12.07	0.88580	0.88770	0.87560	0.88020	12296	0	100
2007.12.10	0.87900	0.89350	0.87760	0.89120	10332	0	100
2007.12.11	0.89100	0.89820	0.88360	0.88610	11211	0	100
2007.12.12	0.88630	0.89850	0.88310	0.89480	16064	0	100
2007.12.13	0.89460	0.89620	0.88860	0.89470	13175	0	100
2007.12.14	0.89450	0.89570	0.87290	0.87490	13723	0	100
2007.12.17	0.87830	0.88050	0.85900	0.86120	14103	0	100
2007.12.18	0.86220	0.87380	0.86020	0.86600	13412	0	100
2007.12.19	0.86650	0.86980	0.85840	0.85990	11344	0	100
2007.12.20	0.86000	0.86310	0.85500	0.85800	6710	0	100
2007.12.21	0.85810	0.86590	0.85650	0.85940	10152	0	100
2007.12.24	0.86040	0.86390	0.85660	0.85720	5182	0	100
2007.12.26	0.85820	0.85820	0.85490	0.85550	1177	0	100
2007.12.27	0.85560	0.86090	0.85420	0.85900	4152	0	100
2007.12.28	0.85880	0.85970	0.85250	0.85820	3322	0	100
2007.12.31	0.85800	0.86650	0.85780	0.86560	1601	0	100
2008.01.02	0.87130	0.88000	0.86810	0.87860	7817	0	100
2008.01.03	0.87840	0.87870	0.86850	0.86970	10683	0	100
2008.01.04	0.86980	0.87660	0.86700	0.87420	13217	0	100
2008.01.07	0.87360	0.87930	0.87040	0.87640	13337	0	100
2008.01.08	0.87660	0.88480	0.87520	0.88290	14368	0	100
2008.01.09	0.88300	0.89280	0.88250	0.89230	15258	0	100
2008.01.10	0.89240	0.90650	0.88730	0.90290	15061	0	100
2008.01.11	0.90300	0.91330	0.90030	0.90740	13760	0	100
2008.01.14	0.90930	0.91680	0.90760	0.91370	10745	0	100
2008.01.15	0.91380	0.91780	0.89430	0.89770	14576	0	100
2008.01.16	0.89760	0.90280	0.89560	0.90020	21077	0	100
2008.01.17	0.90010	0.90980	0.89640	0.90310	18613	0	100
2008.01.18	0.90270	0.90660	0.89530	0.90260	17980	0	100
2008.01.21	0.90390	0.90500	0.88640	0.88870	13371	0	100
2008.01.22	0.88860	0.89600	0.88040	0.89370	20843	0	100
2008.01.23	0.89380	0.89740	0.88370	0.89370	21967	0	100
2008.01.24	0.89390	0.89550	0.88210	0.88410	13779	0	100
2008.01.25	0.88430	0.89200	0.88280	0.88630	14765	0	100
2008.01.28	0.88670	0.89280	0.88440	0.89200	11560	0	100
2008.01.29	0.89190	0.89300	0.88270	0.88570	12689	0	100
2008.01.30	0.88630	0.89110	0.88140	0.88600	14197	0	100
2008.01.31	0.88590	0.90070	0.87810	0.89750	20133	0	100
2008.02.01	0.89720	0.90320	0.89480	0.89950	15439	0	100
2008.02.04	0.89710	0.90780	0.89660	0.90210	10137	0	100
2008.02.05	0.90230	0.90810	0.89800	0.90260	14374	0	100
2008.02.06	0.90300	0.90350	0.89750	0.89980	15398	0	100
2008.02.07	0.89910	0.90600	0.89530	0.90280	15645	0	100
2008.02.08	0.90260	0.90430	0.88860	0.89390	13145	0	100
2008.02.11	0.89590	0.90620	0.89500	0.90510	12528	0	100
2008.02.12	0.90520	0.90760	0.90120	0.90360	9433	0	100
2008.02.13	0.90370	0.90530	0.89140	0.89360	13373	0	100
2008.02.15	0.90130	0.91610	0.90000	0.91480	12235	0	100
2008.02.18	0.91550	0.92220	0.91460	0.92150	8458	0	100
2008.02.19	0.92130	0.93620	0.92100	0.93620	13787	0	100
2008.02.20	0.93610	0.93670	0.92460	0.93070	15531	0	100
2008.02.21	0.93060	0.93170	0.92530	0.93030	12914	0	100
2008.02.22	0.93010	0.93660	0.92780	0.93550	12624	0	100
2008.02.25	0.93470	0.93650	0.91950	0.92330	3835	0	100
2008.02.26	0.92340	0.92650	0.91230	0.91640	13680	0	100
2008.02.27	0.91630	0.92500	0.91430	0.92260	16159	0	100
2008.02.28	0.92250	0.92740	0.91690	0.92480	15133	0	100
