<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2010.08.31	0.91401	0.91622	0.90128	0.90488	56745	0	50
2010.09.01	0.90484	0.92568	0.90437	0.92488	42783	0	50
2010.09.02	0.92488	0.92497	0.91700	0.92205	33840	0	50
2010.09.03	0.92220	0.93810	0.91776	0.93113	29613	0	50
2010.09.06	0.93088	0.93316	0.92623	0.92628	27310	0	50
2010.09.07	0.92633	0.92754	0.91930	0.92033	40693	0	50
2010.09.08	0.92036	0.93065	0.91953	0.92850	50665	0	50
2010.09.09	0.92854	0.93989	0.92680	0.93685	49619	0	50
2010.09.10	0.93689	0.95090	0.93478	0.94410	50981	0	50
2010.09.13	0.94749	0.94858	0.93988	0.94150	50378	0	50
2010.09.14	0.94149	0.94189	0.93212	0.93449	57924	0	50
2010.09.15	0.93453	0.94412	0.93429	0.94006	59321	0	50
2010.09.16	0.94003	0.95212	0.93373	0.95040	53255	0	50
2010.09.17	0.95038	0.96337	0.94389	0.94467	53569	0	50
2010.09.20	0.94790	0.95530	0.94550	0.95032	40139	0	50
2010.09.21	0.95033	0.95625	0.94727	0.95028	60883	0	50
2010.09.22	0.95028	0.95480	0.93905	0.94230	50243	0	50
2010.09.23	0.94235	0.94553	0.93039	0.93501	67433	0	50
2010.09.24	0.93486	0.94562	0.93250	0.94333	31481	0	50
2010.09.27	0.94459	0.94933	0.94219	0.94659	54218	0	50
2010.09.28	0.94659	0.94925	0.93851	0.94376	61302	0	50
2010.09.29	0.94375	0.95257	0.94237	0.94554	46396	0	50
2010.09.30	0.94554	0.95031	0.94161	0.94924	70559	0	50
2010.10.01	0.94922	0.95247	0.94521	0.94660	68051	0	50
2010.10.04	0.94845	0.94895	0.93859	0.93910	65598	0	50
2010.10.05	0.93907	0.94109	0.92583	0.93801	73479	0	50
2010.10.06	0.93809	0.94432	0.93605	0.93917	65182	0	50
2010.10.07	0.93922	0.95242	0.93866	0.94806	68813	0	50
2010.10.08	0.94802	0.95140	0.93637	0.95010	58973	0	50
2010.10.11	0.95080	0.95270	0.94430	0.94776	32424	0	50
2010.10.12	0.94774	0.95045	0.94147	0.94351	65944	0	50
2010.10.13	0.94357	0.95310	0.93917	0.94798	60358	0	50
2010.10.14	0.94801	0.95316	0.94232	0.94638	60955	0	50
2010.10.15	0.94635	0.95207	0.94333	0.94955	55873	0	50
2010.10.18	0.94718	0.95182	0.94448	0.94858	65598	0	50
2010.10.19	0.94855	0.95379	0.93730	0.94221	79148	0	50
2010.10.20	0.94214	0.95059	0.93846	0.94847	75620	0	50
2010.10.21	0.94848	0.95219	0.94161	0.94656	77091	0	50
2010.10.22	0.94656	0.96131	0.94544	0.94693	72021	0	50
2010.10.25	0.96148	0.96729	0.96016	0.96114	76762	0	50
2010.10.26	0.96114	0.97275	0.95944	0.97024	81978	0	50
2010.10.27	0.97013	0.97094	0.95671	0.96237	86566	0	50
2010.10.28	0.96231	0.96841	0.95868	0.96140	77187	0	50
2010.10.29	0.96129	0.96679	0.95643	0.96570	78859	0	50
2010.11.01	0.96747	0.98363	0.96711	0.97917	81222	0	50
2010.11.02	0.97914	0.99076	0.97533	0.97835	81189	0	50
2010.11.03	0.97832	0.98026	0.96902	0.97570	90410	0	50
2010.11.04	0.97565	0.98250	0.96983	0.97217	92733	0	50
2010.11.05	0.97219	0.97825	0.96547	0.97488	82159	0	50
2010.11.08	0.97492	0.97960	0.97208	0.97738	91772	0	50
2010.11.09	0.97734	0.97920	0.96907	0.96992	101314	0	50
2010.11.10	0.96978	0.97755	0.96921	0.97252	97983	0	50
2010.11.11	0.97243	0.97861	0.96949	0.97208	92662	0	50
2010.11.12	0.97212	0.97494	0.95736	0.96556	104790	0	50
2010.11.15	0.96686	0.97477	0.96285	0.96960	92328	0	50
2010.11.16	0.96963	0.97371	0.96301	0.97209	104919	0	50
2010.11.17	0.97218	0.97449	0.96859	0.97218	94883	0	50
2010.11.18	0.97222	0.98663	0.97106	0.98549	94338	0	50
2010.11.19	0.98548	0.98637	0.97165	0.97849	85564	0	50
2010.11.22	0.98121	0.98664	0.97344	0.97564	96323	0	50
2010.11.23	0.97567	0.97754	0.96644	0.96955	108591	0	50
2010.11.24	0.96954	0.97886	0.96947	0.97816	105947	0	50
2010.11.25	0.97824	0.98226	0.97214	0.97881	79611	0	50
2010.11.26	0.97876	0.97883	0.96282	0.96735	90126	0	50
2010.11.29	0.97067	0.97136	0.95809	0.96234	94189	0	50
2010.11.30	0.96241	0.96542	0.95331	0.96201	110131	0	50
2010.12.01	0.96198	0.97196	0.95663	0.96919	106371	0	50
2010.12.02	0.96934	0.97210	0.96300	0.96925	101928	0	50
2010.12.03	0.96925	0.97507	0.96338	0.96631	93558	0	50
2010.12.06	0.96740	0.97609	0.96313	0.97141	89963	0	50
2010.12.07	0.97141	0.97404	0.96905	0.97020	97004	0	50
2010.12.08	0.97024	0.97245	0.96368	0.96551	96726	0	50
2010.12.09	0.96555	0.97348	0.96401	0.96709	90857	0	50
2010.12.10	0.96709	0.97113	0.96482	0.96596	76414	0	22
2010.12.13	0.96520	0.97073	0.96066	0.96347	74687	0	50
2010.12.14	0.96346	0.96472	0.95650	0.95802	82156	0	50
2010.12.15	0.95803	0.95820	0.95062	0.95420	87294	0	25
2010.12.16	0.95420	0.96137	0.95123	0.95410	82033	0	20
2010.12.17	0.95415	0.95928	0.94540	0.95694	85716	0	50
2010.12.20	0.95756	0.96065	0.95477	0.95814	82688	0	50
2010.12.21	0.95817	0.96041	0.95399	0.95556	83957	0	50
2010.12.22	0.95557	0.95642	0.94917	0.95100	81594	0	50
2010.12.23	0.95101	0.97041	0.94940	0.96108	74517	0	50
2010.12.24	0.96110	0.96760	0.95810	0.96605	34059	0	50
2010.12.27	0.96279	0.96765	0.96100	0.96377	58862	0	50
2010.12.28	0.96378	0.96435	0.95278	0.96045	76776	0	50
2010.12.29	0.96045	0.96650	0.95930	0.96005	67887	0	50
2010.12.30	0.96005	0.96193	0.94756	0.95007	72263	0	50
2010.12.31	0.95006	0.95893	0.94836	0.95567	55055	0	50
2011.01.03	0.95322	0.95666	0.94754	0.94836	65816	0	50
2011.01.04	0.94834	0.95617	0.94389	0.95284	92380	0	50
2011.01.05	0.95286	0.96772	0.94950	0.96498	93506	0	50
2011.01.06	0.96495	0.96757	0.95665	0.95977	83214	0	50
2011.01.07	0.95969	0.96457	0.95360	0.96273	89644	0	50
2011.01.10	0.96261	0.96522	0.95348	0.96113	85883	0	50
2011.01.11	0.96111	0.96405	0.95065	0.95563	93299	0	50
2011.01.12	0.95559	0.96698	0.95498	0.96212	92783	0	50
2011.01.13	0.96212	0.97150	0.95954	0.96286	89763	0	50
2011.01.14	0.96287	0.96394	0.95140	0.95218	88757	0	50
2011.01.17	0.95403	0.96199	0.95098	0.95807	73723	0	20
2011.01.18	0.95803	0.96279	0.95399	0.96174	90021	0	50
2011.01.19	0.96174	0.96817	0.95220	0.95347	93766	0	21
2011.01.20	0.95343	0.95625	0.94596	0.95394	99328	0	50
2011.01.21	0.95395	0.95445	0.94626	0.94814	89758	0	50
2011.01.24	0.94728	0.95260	0.94366	0.94566	84673	0	50
2011.01.25	0.94571	0.94799	0.93426	0.93836	99950	0	50
2011.01.26	0.93833	0.94431	0.93683	0.94048	88029	0	19
2011.01.27	0.94050	0.94225	0.93321	0.93746	91902	0	17
2011.01.28	0.93753	0.94217	0.93358	0.93587	89050	0	16
2011.01.31	0.93196	0.94134	0.92874	0.94059	92080	0	50
2011.02.01	0.94067	0.95283	0.93924	0.94497	96767	0	50
2011.02.02	0.94495	0.95049	0.94039	0.94888	88792	0	50
2011.02.03	0.94882	0.96205	0.94864	0.95991	86024	0	50
2011.02.04	0.95989	0.97473	0.95889	0.96775	59514	0	50
2011.02.07	0.96856	0.97261	0.96422	0.96811	59755	0	50
2011.02.08	0.96817	0.97847	0.96501	0.97642	54544	0	50
2011.02.09	0.97663	0.97953	0.96626	0.96819	53818	0	50
2011.02.10	0.96822	0.97462	0.96390	0.96971	74847	0	50
2011.02.11	0.96973	0.97674	0.96570	0.97474	55243	0	50
2011.02.14	0.97306	0.98071	0.97068	0.97253	71172	0	50
2011.02.15	0.97239	0.97446	0.96129	0.96359	68071	0	50
2011.02.16	0.96339	0.97084	0.95638	0.96155	74988	0	50
2011.02.17	0.96162	0.96418	0.95475	0.95973	64071	0	50
2011.02.18	0.95976	0.96451	0.95694	0.95783	66122	0	50
2011.02.21	0.95887	0.95948	0.95283	0.95413	61600	0	50
2011.02.22	0.95420	0.95503	0.93505	0.93712	94824	0	50
2011.02.23	0.93712	0.94145	0.93013	0.93595	90818	0	50
2011.02.24	0.93598	0.93768	0.92697	0.93432	103029	0	50
2011.02.25	0.93428	0.94630	0.93385	0.94418	87633	0	50
2011.02.28	0.94129	0.94707	0.93886	0.94505	88454	0	50
2011.03.01	0.94508	0.94900	0.93932	0.93978	95333	0	50
2011.03.02	0.93982	0.94170	0.93536	0.93812	85696	0	50
2011.03.03	0.93813	0.94680	0.93682	0.94306	88036	0	50
2011.03.04	0.94303	0.94536	0.93341	0.93678	70472	0	15
2011.03.07	0.93965	0.94262	0.93397	0.93712	89490	0	50
2011.03.08	0.93712	0.94592	0.93625	0.94392	81431	0	50
2011.03.09	0.94395	0.94455	0.93645	0.93907	90361	0	50
2011.03.10	0.93908	0.93985	0.93060	0.93309	95099	0	50
2011.03.11	0.93304	0.94417	0.92879	0.94221	93785	0	50
2011.03.14	0.93736	0.93953	0.92960	0.93315	89337	0	50
2011.03.15	0.93318	0.93338	0.90249	0.90665	112351	0	50
2011.03.16	0.90665	0.91512	0.87047	0.88085	113030	0	50
2011.03.17	0.88086	0.89192	0.87824	0.87898	114582	0	50
2011.03.18	0.87898	0.90229	0.87822	0.89664	96169	0	50
2011.03.21	0.89761	0.91240	0.89746	0.91017	90802	0	50
2011.03.22	0.91019	0.91535	0.90643	0.91152	90006	0	50
2011.03.23	0.91150	0.92192	0.90598	0.91925	102454	0	50
2011.03.24	0.91917	0.92861	0.91847	0.92637	97835	0	50
2011.03.25	0.92631	0.94430	0.92498	0.94333	86386	0	50
2011.03.28	0.94461	0.94866	0.93794	0.93892	82346	0	50
2011.03.29	0.93890	0.94833	0.93625	0.94653	88890	0	50
2011.03.30	0.94650	0.95615	0.94638	0.94766	87463	0	50
2011.03.31	0.94764	0.95058	0.94263	0.94818	82312	0	50
2011.04.01	0.94821	0.96565	0.94783	0.95898	81842	0	50
2011.04.04	0.96014	0.96253	0.95087	0.95652	73095	0	50
2011.04.05	0.95658	0.95786	0.94873	0.95476	72339	0	50
2011.04.06	0.95470	0.96289	0.94856	0.95848	73710	0	50
2011.04.07	0.95848	0.96445	0.95322	0.95870	77590	0	50
2011.04.08	0.95866	0.96462	0.95584	0.95713	75202	0	50
2011.04.11	0.95924	0.96125	0.95007	0.95092	65672	0	50
2011.04.12	0.95097	0.95297	0.93519	0.93601	83611	0	50
2011.04.13	0.93600	0.94389	0.93574	0.94053	77425	0	50
2011.04.14	0.94051	0.94128	0.93590	0.94020	80774	0	50
2011.04.15	0.94025	0.94548	0.93751	0.94244	67316	0	50
2011.04.18	0.94199	0.94591	0.93671	0.94020	76913	0	50
2011.04.19	0.94020	0.94800	0.93576	0.94656	74460	0	50
2011.04.20	0.94658	0.95326	0.94581	0.95012	76863	0	50
2011.04.21	0.95012	0.95506	0.94288	0.95226	79380	0	50
2011.04.22	0.95229	0.95327	0.94755	0.95020	30241	0	50
2011.04.25	0.95274	0.95302	0.94213	0.94462	60147	0	50
2011.04.26	0.94463	0.94893	0.93973	0.94197	83254	0	50
2011.04.27	0.94198	0.95225	0.93564	0.95025	94125	0	50
2011.04.28	0.95026	0.95460	0.94884	0.95441	82996	11363000000	17
2011.04.29	0.95433	0.95499	0.94604	0.94844	71742	0	50
2011.05.02	0.94806	0.95178	0.94445	0.94577	84176	0	50
2011.05.03	0.94569	0.94743	0.93253	0.93276	87343	0	50
2011.05.04	0.93280	0.93805	0.92122	0.92336	93008	0	50
2011.05.05	0.92354	0.92813	0.91348	0.92204	96730	0	50
2011.05.06	0.92202	0.94450	0.92160	0.94013	104531	0	50
2011.05.09	0.93851	0.94368	0.93822	0.94045	93551	0	50
2011.05.10	0.94043	0.95444	0.93723	0.95370	88282	0	50
2011.05.11	0.95360	0.95728	0.94608	0.94869	80499	0	50
2011.05.12	0.94871	0.94913	0.93734	0.94267	76827	0	50
2011.05.13	0.94277	0.94985	0.93924	0.94289	58425	0	50
2011.05.16	0.94312	0.94492	0.93293	0.93453	70873	0	50
2011.05.17	0.93456	0.93993	0.92976	0.93494	55079	0	15
2011.05.18	0.93484	0.93783	0.93159	0.93635	19956	0	19
2011.05.19	0.93646	0.94468	0.93449	0.93906	21908	0	22
2011.05.20	0.93914	0.94235	0.93056	0.93534	19957	0	21
2011.05.23	0.93514	0.93539	0.92534	0.92874	23259	0	13
2011.05.24	0.92856	0.93514	0.92597	0.92854	22022	0	17
2011.05.25	0.92854	0.92936	0.91638	0.91817	44210	0	23
2011.05.26	0.91817	0.92418	0.91671	0.91970	109302	0	15
2011.05.27	0.91957	0.92084	0.90503	0.90792	92177	0	17
2011.05.30	0.91105	0.91271	0.90770	0.91020	57691	0	50
2011.05.31	0.91020	0.91405	0.90611	0.90939	83876	0	50
2011.06.01	0.90939	0.91687	0.89165	0.89384	88658	0	50
2011.06.02	0.89375	0.90017	0.89259	0.89895	82610	0	50
2011.06.03	0.89888	0.90228	0.88616	0.89312	58410	0	50
2011.06.06	0.89598	0.90098	0.89320	0.89552	72488	0	50
2011.06.07	0.89552	0.89932	0.89029	0.89603	63497	0	50
2011.06.08	0.89611	0.89683	0.88534	0.88845	61630	0	50
2011.06.09	0.88846	0.89622	0.88295	0.89353	51847	0	50
2011.06.10	0.89352	0.89568	0.88602	0.88788	51068	0	50
2011.06.13	0.88759	0.89289	0.88227	0.88785	80933	0	50
2011.06.14	0.88779	0.90520	0.88277	0.90232	78580	0	50
2011.06.15	0.90232	0.90932	0.89861	0.90104	76916	0	50
2011.06.16	0.90109	0.90400	0.88915	0.89493	97032	0	50
2011.06.17	0.89501	0.90149	0.89097	0.89946	80558	0	50
2011.06.20	0.89930	0.90127	0.88858	0.89444	79982	0	50
2011.06.21	0.89441	0.89572	0.88732	0.89099	77156	0	50
2011.06.22	0.89093	0.89382	0.88641	0.88712	81110	0	50
2011.06.23	0.88708	0.88988	0.87610	0.88256	82060	0	50
2011.06.24	0.88252	0.88616	0.87195	0.87320	75736	0	50
2011.06.27	0.87448	0.87515	0.86780	0.87257	78890	0	50
2011.06.28	0.87270	0.87711	0.86990	0.87654	72821	0	50
2011.06.29	0.87653	0.89178	0.87480	0.89027	66328	0	50
2011.06.30	0.89025	0.90736	0.88997	0.90063	71129	0	50
2011.07.01	0.90063	0.91508	0.89857	0.91185	64709	0	50
2011.07.04	0.91294	0.91395	0.90744	0.91000	61827	0	50
2011.07.05	0.91011	0.91101	0.89644	0.89818	72794	0	50
2011.07.06	0.89820	0.90304	0.89342	0.89784	71364	0	50
2011.07.07	0.89784	0.91223	0.89672	0.90977	66827	0	50
2011.07.08	0.90981	0.91712	0.89558	0.89895	72213	0	50
2011.07.11	0.89723	0.89884	0.88675	0.89019	80946	0	50
2011.07.12	0.89046	0.89116	0.87780	0.87835	94415	0	50
2011.07.13	0.87829	0.88852	0.87012	0.87075	87816	0	50
2011.07.14	0.87071	0.88089	0.86988	0.87348	84648	0	50
2011.07.15	0.87343	0.87554	0.86359	0.86504	67562	0	50
2011.07.18	0.86188	0.86859	0.85915	0.86762	102138	0	15
2011.07.19	0.86770	0.88718	0.86408	0.88329	80539	0	15
2011.07.20	0.88333	0.88604	0.87771	0.88031	63714	0	20
2011.07.21	0.88031	0.88898	0.87718	0.88429	72704	0	23
2011.07.22	0.88413	0.89335	0.88340	0.88765	58572	0	22
2011.07.25	0.88038	0.88268	0.86782	0.87378	59864	0	50
2011.07.26	0.87370	0.88061	0.86879	0.87739	63459	0	50
2011.07.27	0.87742	0.88701	0.87620	0.88284	64695	6849500000	29
2011.07.28	0.88284	0.88729	0.87931	0.88133	61813	27645000000	23
2011.07.29	0.88135	0.88218	0.86150	0.86304	70813	0	24
2011.08.01	0.87329	0.87813	0.84852	0.85923	73129	0	50
2011.08.02	0.85924	0.86291	0.81981	0.82425	79601	0	22
2011.08.03	0.82405	0.83897	0.81635	0.82755	81767	0	50
2011.08.04	0.82778	0.83200	0.79625	0.80101	100435	52790650000	26
2011.08.05	0.80105	0.80959	0.78850	0.79830	106379	0	24
2011.08.08	0.78948	0.79570	0.76764	0.76916	119859	0	50
2011.08.09	0.76912	0.77786	0.71435	0.74899	134493	0	26
2011.08.10	0.74899	0.75845	0.73758	0.73766	118870	0	30
2011.08.11	0.73763	0.79038	0.73246	0.79025	122680	0	36
2011.08.12	0.79023	0.80581	0.77337	0.80500	101874	0	27
2011.08.15	0.81047	0.83485	0.81003	0.82365	97837	0	50
2011.08.16	0.82367	0.83469	0.80906	0.83429	104977	0	50
2011.08.17	0.83431	0.84417	0.81842	0.83199	103957	0	34
2011.08.18	0.83199	0.83898	0.81423	0.82344	107012	0	50
2011.08.19	0.82344	0.82514	0.81374	0.81597	108616	0	27
2011.08.22	0.81867	0.82548	0.81488	0.82131	98342	0	50
2011.08.23	0.82134	0.83468	0.81863	0.83365	97083	0	50
2011.08.24	0.83366	0.83462	0.82609	0.83221	91012	0	22
2011.08.25	0.83223	0.83762	0.82601	0.82832	95258	0	50
2011.08.26	0.82839	0.85773	0.82735	0.85147	94680	0	50
2011.08.29	0.85217	0.87282	0.85181	0.87199	82897	18007100000	22
2011.08.30	0.87199	0.87843	0.86463	0.87411	76993	85551260000	16
2011.08.31	0.87411	0.87641	0.85422	0.86189	82636	80215920000	17
2011.09.01	0.86191	0.86534	0.85072	0.85222	98096	0	50
2011.09.02	0.85218	0.85314	0.82522	0.83839	100673	0	50
2011.09.05	0.83771	0.83832	0.82313	0.82538	94519	0	50
2011.09.06	0.82539	0.90837	0.82324	0.90342	118772	0	50
2011.09.07	0.90341	0.91548	0.90341	0.91397	97707	0	24
2011.09.08	0.91395	0.92826	0.90806	0.92687	101816	0	46
2011.09.09	0.92687	0.93069	0.92043	0.92447	103580	0	50
2011.09.12	0.92532	0.92610	0.90916	0.91168	119728	0	50
2011.09.13	0.91160	0.91366	0.90443	0.90762	110580	0	23
2011.09.14	0.90763	0.91145	0.89492	0.89828	117144	0	50
2011.09.15	0.89827	0.90108	0.89366	0.89807	106100	0	14
2011.09.16	0.89809	0.90923	0.89649	0.90654	92135	0	50
2011.09.19	0.90639	0.90795	0.89780	0.90059	99767	0	50
2011.09.20	0.90053	0.91616	0.89510	0.90989	110274	0	50
2011.09.21	0.90991	0.92352	0.90211	0.90365	112695	0	20
2011.09.22	0.90354	0.90689	0.88083	0.88466	133820	0	15
2011.09.23	0.88467	0.89239	0.87737	0.88539	124264	0	50
2011.09.26	0.88380	0.89085	0.87539	0.88667	125536	0	50
2011.09.27	0.88666	0.89449	0.88270	0.88765	107274	0	50
2011.09.28	0.88767	0.89046	0.87807	0.87808	108548	0	13
2011.09.29	0.87805	0.88319	0.87222	0.87673	114376	0	19
2011.09.30	0.87671	0.88403	0.87366	0.87680	111100	0	15
2011.10.03	0.87913	0.88297	0.87418	0.87705	118814	0	50
2011.10.04	0.87697	0.87959	0.86715	0.87537	127177	0	23
2011.10.05	0.87537	0.89241	0.87400	0.89080	118328	0	13
2011.10.06	0.89071	0.90225	0.88841	0.89629	110275	0	50
2011.10.07	0.89631	0.90904	0.89483	0.90504	106424	0	9
2011.10.10	0.90514	0.90941	0.89846	0.90322	106785	0	18
2011.10.11	0.90321	0.90795	0.89741	0.90367	104834	0	50
2011.10.12	0.90357	0.91185	0.89814	0.90704	111788	0	50
2011.10.13	0.90705	0.91711	0.90687	0.91456	106111	0	50
2011.10.14	0.91448	0.92332	0.91283	0.92078	96890	0	50
2011.10.17	0.92063	0.92364	0.90623	0.91362	102310	0	50
2011.10.18	0.91362	0.92388	0.91084	0.92240	110608	0	50
2011.10.19	0.92246	0.92984	0.91952	0.92315	110878	0	50
2011.10.20	0.92310	0.92568	0.91340	0.91403	122013	0	50
2011.10.21	0.91400	0.91842	0.90650	0.91466	106908	0	50
2011.10.24	0.91178	0.92370	0.91044	0.92098	105313	0	50
2011.10.25	0.92094	0.92336	0.91432	0.91526	111226	0	50
2011.10.26	0.91527	0.91784	0.90348	0.91607	107522	0	50
2011.10.27	0.91607	0.92967	0.91455	0.92056	112644	0	50
2011.10.28	0.92063	0.92573	0.91750	0.92298	97595	0	50
2011.10.31	0.92248	0.92628	0.91670	0.92330	102498	0	50
2011.11.01	0.92331	0.92706	0.91504	0.91565	108913	0	50
2011.11.02	0.91567	0.92050	0.91008	0.91300	103423	0	50
2011.11.03	0.91298	0.92137	0.90568	0.91315	110727	0	50
2011.11.04	0.91315	0.92147	0.91178	0.91709	98215	0	50
2011.11.07	0.92450	0.93544	0.92254	0.93457	99280	0	50
2011.11.08	0.93457	0.93576	0.92283	0.92886	94086	0	50
2011.11.09	0.92886	0.92961	0.92006	0.92052	102699	0	50
2011.11.10	0.92062	0.92811	0.91521	0.91926	105026	0	50
2011.11.11	0.91928	0.92788	0.91572	0.92624	85796	0	50
2011.11.14	0.92851	0.93073	0.92171	0.92642	101286	0	50
2011.11.15	0.92642	0.93325	0.92513	0.93102	105796	0	14
2011.11.16	0.93105	0.93226	0.92546	0.92579	111352	0	18
2011.11.17	0.92583	0.92954	0.91737	0.92115	116692	0	50
2011.11.18	0.92121	0.92196	0.91296	0.91675	108451	0	13
2011.11.21	0.91517	0.91621	0.89945	0.90150	104708	0	20
2011.11.22	0.90154	0.90599	0.89756	0.89894	104172	0	17
2011.11.23	0.89897	0.89929	0.88830	0.88996	102917	0	10
2011.11.24	0.88996	0.89879	0.88991	0.89396	85507	0	16
2011.11.25	0.89398	0.91028	0.89181	0.90183	93734	0	18
2011.11.28	0.91134	0.91740	0.91049	0.91332	97406	0	15
2011.11.29	0.91331	0.92455	0.91119	0.92294	100550	0	50
2011.11.30	0.92298	0.93925	0.91854	0.93787	101249	0	11
2011.12.01	0.93789	0.93903	0.92574	0.93540	98209	0	15
2011.12.02	0.93544	0.94422	0.93390	0.94026	83412	0	12
2011.12.05	0.94300	0.94649	0.94033	0.94446	92667	0	8
2011.12.06	0.94451	0.95020	0.93819	0.94716	98024	0	9
2011.12.07	0.94716	0.95319	0.94709	0.94956	90299	0	12
2011.12.08	0.94953	0.95324	0.93952	0.94037	97731	0	16
2011.12.09	0.94036	0.94559	0.93104	0.94175	97684	0	12
2011.12.12	0.94359	0.94489	0.93819	0.94330	94630	0	50
2011.12.13	0.94335	0.95066	0.94118	0.94561	98998	0	15
2011.12.14	0.94565	0.94820	0.94077	0.94320	105008	0	50
2011.12.15	0.94321	0.94513	0.93126	0.93312	100675	0	50
2011.12.16	0.93314	0.93974	0.93210	0.93389	89218	0	50
2011.12.19	0.93310	0.93388	0.92634	0.92747	96553	0	6
2011.12.20	0.92758	0.93933	0.92748	0.93793	93803	0	6
2011.12.21	0.93793	0.94655	0.93733	0.94356	97745	0	6
2011.12.22	0.94354	0.95032	0.94163	0.94713	87919	0	50
2011.12.23	0.94715	0.95280	0.94700	0.94923	67038	0	56
2011.12.26	0.95153	0.95272	0.94812	0.95112	26839	0	50
2011.12.27	0.95117	0.95174	0.94648	0.94723	65564	0	80
2011.12.28	0.94725	0.95501	0.94694	0.95034	77232	0	13
2011.12.29	0.95034	0.95507	0.94840	0.95260	83721	0	50
2011.12.30	0.95262	0.96306	0.95250	0.95612	78489	0	50
2012.01.02	0.95839	0.96227	0.95523	0.96195	47015	0	50
2012.01.03	0.96196	0.96914	0.96159	0.96557	93588	0	50
2012.01.04	0.96556	0.97647	0.96342	0.97499	91352	0	50
2012.01.05	0.97498	0.97858	0.97096	0.97608	99842	0	50
2012.01.06	0.97608	0.97986	0.97369	0.97638	83979	0	50
2012.01.09	0.97715	0.97768	0.97010	0.97149	91948	0	50
2012.01.10	0.97147	0.98176	0.97126	0.97798	85851	0	50
2012.01.11	0.97795	0.98420	0.97698	0.98229	86010	0	50
2012.01.12	0.98227	0.98439	0.97209	0.97551	81482	0	50
2012.01.13	0.97545	0.98385	0.97267	0.98228	85369	0	13
2012.01.16	0.98201	0.98557	0.97876	0.98553	70347	0	50
2012.01.17	0.98552	0.98938	0.98382	0.98415	83796	0	50
2012.01.18	0.98413	0.98552	0.97692	0.97853	93244	0	50
2012.01.19	0.97852	0.97884	0.97007	0.97068	86246	0	50
2012.01.20	0.97069	0.97953	0.96912	0.97930	75036	0	50
2012.01.23	0.98121	0.98357	0.97503	0.97562	79679	0	5
2012.01.24	0.97561	0.97598	0.96836	0.97239	75367	0	6
2012.01.25	0.97236	0.97787	0.96851	0.97607	83549	0	80
2012.01.26	0.97606	0.98040	0.97536	0.97773	78776	0	6
2012.01.27	0.97772	0.98107	0.96969	0.97201	81904	0	50
2012.01.30	0.97145	0.97318	0.96620	0.97111	83221	0	50
2012.01.31	0.97112	0.97784	0.97011	0.97694	85588	0	8
2012.02.01	0.97693	0.98170	0.97499	0.97900	85753	0	50
2012.02.02	0.97899	0.98453	0.97868	0.98075	83035	0	6
2012.02.03	0.98077	0.99162	0.97763	0.98783	87507	0	6
2012.02.06	0.98899	0.99031	0.98352	0.98471	88968	0	12
2012.02.07	0.98470	0.99421	0.98377	0.98420	95076	0	50
2012.02.08	0.98419	0.98981	0.98320	0.98428	88681	0	50
2012.02.09	0.98429	0.98588	0.98148	0.98303	95160	0	12
2012.02.10	0.98301	0.98301	0.97318	0.97770	89370	0	50
2012.02.13	0.97791	0.98422	0.97728	0.98278	88672	0	50
2012.02.14	0.98279	0.98375	0.97914	0.98266	96714	0	50
2012.02.15	0.98264	0.99116	0.98191	0.98730	97049	0	50
2012.02.16	0.98730	0.99318	0.98684	0.98766	98784	0	50
2012.02.17	0.98765	0.99134	0.98098	0.98379	84947	0	50
2012.02.20	0.98709	0.98863	0.97846	0.97850	76848	0	50
2012.02.21	0.97849	0.97994	0.97083	0.97097	94213	0	6
2012.02.22	0.97096	0.97403	0.96670	0.96699	87921	0	50
2012.02.23	0.96695	0.97058	0.96384	0.96677	83860	0	6
2012.02.24	0.96678	0.96860	0.95637	0.95763	78937	0	50
2012.02.27	0.95814	0.96942	0.95415	0.96640	84151	0	50
2012.02.28	0.96639	0.96703	0.96176	0.96403	81530	0	50
2012.02.29	0.96402	0.97400	0.96369	0.97058	92341	0	50
2012.03.01	0.97064	0.97911	0.96952	0.97840	90792	0	50
2012.03.02	0.97838	0.98354	0.97625	0.98043	79689	0	50
2012.03.05	0.98085	0.98134	0.97148	0.97264	78447	0	50
2012.03.06	0.97266	0.97430	0.96714	0.96849	87927	0	50
2012.03.07	0.96850	0.97070	0.96482	0.96902	82002	0	50
2012.03.08	0.96901	0.97274	0.96245	0.96641	83283	0	65
2012.03.09	0.96642	0.97590	0.96463	0.97118	79903	0	50
2012.03.12	0.97125	0.97145	0.96050	0.96370	77284	0	50
2012.03.13	0.96368	0.97427	0.96222	0.97379	80067	0	50
2012.03.14	0.97376	0.97547	0.96940	0.97137	81540	0	50
2012.03.15	0.97136	0.97459	0.96997	0.97076	82956	0	50
2012.03.16	0.97077	0.97399	0.96828	0.96904	67115	0	80
2012.03.19	0.97053	0.97238	0.96486	0.96615	67971	0	50
2012.03.20	0.96614	0.96784	0.95422	0.95478	76625	0	50
2012.03.21	0.95477	0.95593	0.94999	0.95324	78265	0	50
2012.03.22	0.95325	0.95382	0.94581	0.94938	80228	0	50
2012.03.23	0.94936	0.95160	0.94445	0.94964	77301	0	11
