<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2005.01.04	1.34620	1.34950	1.32480	1.32710	13559	0	30
2005.01.05	1.32720	1.33010	1.32120	1.32720	15324	0	30
2005.01.06	1.32720	1.32810	1.31560	1.31780	13602	0	30
2005.01.07	1.31770	1.32490	1.30240	1.30530	15038	0	30
2005.01.10	1.30550	1.31220	1.30540	1.31030	12008	0	30
2005.01.11	1.31020	1.31690	1.30990	1.31140	10235	0	30
2005.01.12	1.31150	1.32900	1.30800	1.32480	8608	0	30
2005.01.13	1.32490	1.32640	1.31910	1.32120	8344	0	30
2005.01.14	1.32120	1.32130	1.30530	1.31110	10739	0	30
2005.01.17	1.31060	1.31250	1.30400	1.30420	5048	0	30
2005.01.18	1.30440	1.30750	1.29920	1.30170	8997	0	30
2005.01.19	1.30160	1.31160	1.29610	1.30050	8703	0	30
2005.01.20	1.30040	1.30220	1.29180	1.29550	9331	0	30
2005.01.21	1.29550	1.30650	1.29310	1.30400	8724	0	30
2005.01.24	1.30420	1.30970	1.30250	1.30410	6868	0	30
2005.01.25	1.30420	1.30730	1.29420	1.29710	8091	0	30
2005.01.26	1.29710	1.31060	1.29640	1.30700	8165	0	30
2005.01.27	1.30710	1.31220	1.30080	1.30380	8406	0	30
2005.01.28	1.30390	1.30770	1.29820	1.30370	7232	0	30
2005.01.31	1.30110	1.30560	1.29720	1.30420	8146	0	30
2005.02.01	1.30400	1.30650	1.29980	1.30410	6490	0	30
2005.02.02	1.30400	1.30920	1.30080	1.30300	6455	0	30
2005.02.03	1.30300	1.30360	1.29390	1.29710	6469	0	30
2005.02.04	1.29700	1.30420	1.28650	1.28670	7136	0	30
2005.02.07	1.28530	1.28620	1.27310	1.27490	7233	0	30
2005.02.08	1.27510	1.27960	1.27310	1.27610	5254	0	30
2005.02.09	1.27600	1.28110	1.27370	1.28090	5766	0	30
2005.02.10	1.28100	1.29040	1.27370	1.28730	7076	0	30
2005.02.11	1.28740	1.28940	1.28440	1.28650	4831	0	30
2005.02.14	1.28790	1.29870	1.28760	1.29700	5997	0	30
2005.02.15	1.29690	1.30510	1.29510	1.30170	6346	0	30
2005.02.16	1.30160	1.30610	1.29580	1.30230	7225	0	30
2005.02.17	1.30240	1.30860	1.30130	1.30710	5972	0	30
2005.02.18	1.30730	1.30810	1.30110	1.30720	5218	0	30
2005.02.21	1.30530	1.30770	1.30290	1.30570	3108	0	30
2005.02.22	1.30580	1.32670	1.30540	1.32530	7551	0	30
2005.02.23	1.32550	1.32730	1.31830	1.32070	7748	0	30
2005.02.24	1.32060	1.32680	1.31740	1.31920	7014	0	30
2005.02.25	1.31910	1.32480	1.31430	1.32430	6435	0	30
2005.02.28	1.32360	1.32780	1.32130	1.32130	5588	0	30
2005.03.01	1.32140	1.32250	1.31690	1.31840	6153	0	30
2005.03.02	1.31830	1.31840	1.30900	1.31340	7579	0	30
2005.03.03	1.31340	1.31630	1.30950	1.31040	7697	0	30
2005.03.04	1.31060	1.32510	1.30940	1.32370	5259	0	30
2005.03.07	1.32360	1.32460	1.31760	1.32150	5627	0	30
2005.03.08	1.32160	1.33610	1.32060	1.33500	9829	0	30
2005.03.09	1.33510	1.34220	1.33300	1.33890	11624	0	30
2005.03.10	1.33880	1.34550	1.33690	1.34210	12313	0	30
2005.03.11	1.34220	1.34800	1.33890	1.34560	16649	0	30
2005.03.14	1.34620	1.34770	1.33340	1.33650	9184	0	30
2005.03.15	1.33640	1.34110	1.32950	1.33090	12578	0	30
2005.03.16	1.33140	1.34370	1.32910	1.34160	8053	0	30
2005.03.17	1.34170	1.34210	1.33410	1.33780	6588	0	30
2005.03.18	1.33770	1.33850	1.32640	1.33260	5732	0	30
2005.03.21	1.33080	1.33160	1.31390	1.31640	9822	0	30
2005.03.22	1.31640	1.32250	1.30520	1.30840	11621	0	30
2005.03.23	1.30830	1.30860	1.29610	1.29880	7942	0	30
2005.03.24	1.29870	1.30320	1.29330	1.29410	7147	0	30
2005.03.25	1.29420	1.29690	1.29260	1.29580	2343	0	30
2005.03.28	1.29600	1.29600	1.28550	1.28960	6511	0	30
2005.03.29	1.28950	1.29550	1.28750	1.29210	9987	0	30
2005.03.30	1.29200	1.29820	1.29110	1.29140	9881	0	30
2005.03.31	1.29150	1.30170	1.29110	1.29610	10002	0	30
2005.04.01	1.29600	1.30590	1.28690	1.29070	9377	0	30
2005.04.04	1.28840	1.29040	1.28170	1.28530	8115	0	30
2005.04.05	1.28520	1.28760	1.27990	1.28520	8545	0	30
2005.04.06	1.28530	1.29080	1.28380	1.28720	8996	0	30
2005.04.07	1.28710	1.29380	1.28450	1.28490	10180	0	30
2005.04.08	1.28480	1.29320	1.28070	1.29310	8955	0	30
2005.04.11	1.29280	1.30020	1.29070	1.29720	8685	0	30
2005.04.12	1.29720	1.30150	1.28610	1.29160	8346	0	30
2005.04.13	1.29170	1.29530	1.28470	1.29180	6294	0	30
2005.04.14	1.29190	1.29200	1.27640	1.27980	7019	0	30
2005.04.15	1.27960	1.29380	1.27760	1.29180	7131	0	30
2005.04.18	1.29150	1.30430	1.28750	1.30240	11293	0	30
2005.04.19	1.30250	1.30750	1.29790	1.30550	6228	0	30
2005.04.20	1.30550	1.31010	1.29890	1.30840	6676	0	30
2005.04.21	1.30850	1.31230	1.30230	1.30480	6828	0	30
2005.04.22	1.30470	1.30920	1.30200	1.30610	5328	0	30
2005.04.25	1.30550	1.30580	1.29530	1.29850	5961	0	30
2005.04.26	1.29860	1.30110	1.29430	1.29890	5056	0	30
2005.04.27	1.29870	1.29890	1.29010	1.29210	5364	0	30
2005.04.28	1.29220	1.29420	1.28790	1.28980	6077	0	30
2005.04.29	1.29010	1.29780	1.28520	1.28710	6721	0	30
2005.05.02	1.28590	1.28720	1.28350	1.28490	3933	0	30
2005.05.03	1.28510	1.29130	1.28270	1.28710	5142	0	30
2005.05.04	1.28700	1.29720	1.28670	1.29510	5748	0	30
2005.05.05	1.29490	1.29860	1.29240	1.29530	4842	0	30
2005.05.09	1.28140	1.28750	1.27890	1.28600	4768	0	30
2005.05.10	1.28590	1.28880	1.28140	1.28740	5151	0	30
2005.05.11	1.28750	1.29120	1.27750	1.28040	5676	0	30
2005.05.12	1.28050	1.28150	1.26650	1.26770	6244	0	30
2005.05.13	1.26780	1.26870	1.26080	1.26320	5286	0	30
2005.05.16	1.26230	1.26490	1.25800	1.26320	5001	0	30
2005.05.17	1.26310	1.26620	1.25920	1.26060	4885	0	30
2005.05.18	1.26040	1.26880	1.25840	1.26740	5766	0	30
2005.05.19	1.26750	1.26880	1.26010	1.26360	4847	0	30
2005.05.20	1.26350	1.26510	1.25340	1.25580	5059	0	30
2005.05.23	1.25420	1.25950	1.25330	1.25650	4267	0	30
2005.05.24	1.25670	1.26260	1.25550	1.25740	4552	0	30
2005.05.25	1.25730	1.26170	1.25510	1.26000	4547	0	30
2005.05.26	1.26010	1.26120	1.24920	1.25100	6063	0	30
2005.05.27	1.25090	1.25880	1.25050	1.25850	4317	0	30
2005.05.30	1.25330	1.25440	1.24640	1.24750	3263	0	30
2005.05.31	1.24740	1.24860	1.22940	1.23060	7409	0	30
2005.06.01	1.23070	1.23380	1.21560	1.22040	7030	0	30
2005.06.02	1.22010	1.22960	1.21790	1.22730	6301	0	30
2005.06.03	1.22740	1.23430	1.22020	1.22340	6536	0	30
2005.06.06	1.22260	1.22920	1.22180	1.22600	4515	0	30
2005.06.07	1.22590	1.23130	1.22370	1.22830	4206	0	30
2005.06.08	1.22840	1.23520	1.22040	1.22350	5876	0	30
2005.06.09	1.22340	1.22540	1.21740	1.22270	6022	0	30
2005.06.10	1.22260	1.22470	1.21060	1.21190	6078	0	30
2005.06.13	1.21080	1.21190	1.20260	1.21120	6586	0	30
2005.06.14	1.21110	1.21510	1.20210	1.20290	6275	0	30
2005.06.15	1.20310	1.21310	1.20160	1.21210	6878	0	30
2005.06.16	1.21230	1.21670	1.20550	1.21020	6643	0	30
2005.06.17	1.21020	1.22880	1.20900	1.22860	6675	0	30
2005.06.20	1.21900	1.22370	1.21230	1.21540	5699	0	30
2005.06.21	1.21530	1.21840	1.20690	1.21710	6442	0	30
2005.06.22	1.21730	1.22020	1.20960	1.21280	6252	0	30
2005.06.23	1.21280	1.21440	1.20160	1.20290	6141	0	30
2005.06.24	1.20310	1.21060	1.19830	1.20900	6912	0	30
2005.06.27	1.20980	1.21830	1.20940	1.21690	4847	0	30
2005.06.28	1.21680	1.21730	1.20490	1.20660	5657	0	30
2005.06.29	1.20650	1.21100	1.20130	1.20680	6362	0	30
2005.06.30	1.20670	1.21200	1.20420	1.20860	7146	0	30
2005.07.01	1.20850	1.21030	1.19380	1.19570	7292	0	30
2005.07.04	1.19280	1.19470	1.18870	1.18960	5140	0	30
2005.07.05	1.18950	1.19370	1.18660	1.19170	6436	0	30
2005.07.06	1.19180	1.19490	1.18910	1.19320	5451	0	30
2005.07.07	1.19330	1.20400	1.19070	1.19500	7981	0	30
2005.07.08	1.19510	1.19840	1.18730	1.19640	6092	0	30
2005.07.11	1.19630	1.20820	1.19560	1.20710	5660	0	30
2005.07.12	1.20700	1.22540	1.20510	1.22370	8304	0	30
2005.07.13	1.22380	1.22380	1.20700	1.20790	6442	0	30
2005.07.14	1.20820	1.21220	1.20550	1.20820	6522	0	30
2005.07.15	1.20830	1.21340	1.20190	1.20340	5666	0	30
2005.07.18	1.20220	1.20870	1.20220	1.20500	4779	0	30
2005.07.19	1.20490	1.20650	1.19520	1.20280	5874	0	30
2005.07.20	1.20260	1.21840	1.19940	1.21490	7338	0	30
2005.07.21	1.21500	1.22520	1.20970	1.21620	9346	0	30
2005.07.22	1.21620	1.21880	1.20530	1.20640	6558	0	30
2005.07.25	1.20520	1.20850	1.20250	1.20660	5526	0	30
2005.07.26	1.20670	1.20680	1.19800	1.20190	5865	0	30
2005.07.27	1.20180	1.20800	1.19640	1.20590	6237	0	30
2005.07.28	1.20610	1.21470	1.20340	1.21240	6801	0	30
2005.07.29	1.21230	1.21580	1.20730	1.21210	6093	0	30
2005.08.01	1.21210	1.22460	1.21180	1.21730	6438	0	30
2005.08.02	1.21710	1.22520	1.21710	1.21940	6779	0	30
2005.08.03	1.21930	1.23430	1.21460	1.23300	6980	0	30
2005.08.04	1.23310	1.24010	1.22980	1.23840	6876	0	30
2005.08.05	1.23850	1.23940	1.23100	1.23580	6789	0	30
2005.08.08	1.23360	1.23870	1.23140	1.23460	5064	0	30
2005.08.09	1.23470	1.24150	1.23280	1.23750	6140	0	30
2005.08.10	1.23760	1.24240	1.23340	1.23880	6694	0	30
2005.08.11	1.23860	1.24740	1.23760	1.24670	6907	0	30
2005.08.12	1.24680	1.24840	1.23820	1.24400	6100	0	30
2005.08.15	1.24520	1.24550	1.23420	1.23670	4780	0	30
2005.08.16	1.23650	1.23710	1.22940	1.23530	5877	0	30
2005.08.17	1.23520	1.23650	1.22600	1.22760	6295	0	30
2005.08.18	1.22750	1.22920	1.21560	1.21740	5762	0	30
2005.08.19	1.21750	1.21920	1.21230	1.21510	4977	0	30
2005.08.22	1.21660	1.22400	1.21540	1.22220	4347	0	30
2005.08.23	1.22240	1.22530	1.21890	1.22290	5354	0	30
2005.08.24	1.22300	1.22780	1.21600	1.22690	6103	0	30
2005.08.25	1.22680	1.23250	1.22540	1.22960	5767	0	30
2005.08.26	1.22980	1.23390	1.22690	1.22870	5161	0	30
2005.08.29	1.22810	1.23430	1.22160	1.22220	5179	0	30
2005.08.30	1.22210	1.22370	1.21690	1.22160	6242	0	30
2005.08.31	1.22150	1.23540	1.21850	1.23370	6952	0	30
2005.09.01	1.23380	1.25240	1.23240	1.24920	7244	0	30
2005.09.02	1.24910	1.25870	1.24640	1.25300	7074	0	30
2005.09.05	1.25350	1.25830	1.25120	1.25410	4547	0	30
2005.09.06	1.25400	1.25410	1.24410	1.24610	6863	0	30
2005.09.07	1.24600	1.25330	1.24040	1.24100	7227	0	30
2005.09.08	1.24090	1.24500	1.23800	1.23960	6036	0	30
2005.09.09	1.23970	1.24570	1.23750	1.24080	6555	0	30
2005.09.12	1.24040	1.24140	1.22700	1.22760	6233	0	30
2005.09.13	1.22810	1.23150	1.22430	1.22680	6806	0	30
2005.09.14	1.22690	1.23310	1.22570	1.22810	6412	0	30
2005.09.15	1.22830	1.22840	1.21910	1.22200	7193	0	30
2005.09.16	1.22210	1.23080	1.21980	1.22360	6474	0	30
2005.09.19	1.21580	1.21710	1.20980	1.21350	5884	0	30
2005.09.20	1.21360	1.21870	1.21100	1.21180	5855	0	30
2005.09.21	1.21170	1.22370	1.21110	1.22230	6571	0	30
2005.09.22	1.22220	1.22690	1.21290	1.21470	6548	0	30
2005.09.23	1.21490	1.21650	1.20370	1.20380	5716	0	30
2005.09.26	1.20240	1.20790	1.20080	1.20680	5697	0	30
2005.09.27	1.20670	1.20800	1.19760	1.20160	6512	0	30
2005.09.28	1.20130	1.20540	1.19900	1.20410	6126	0	30
2005.09.29	1.20390	1.20730	1.20050	1.20330	5675	0	30
2005.09.30	1.20320	1.20890	1.19960	1.20260	6530	0	30
2005.10.03	1.20210	1.20310	1.19010	1.19170	6154	0	30
2005.10.04	1.19160	1.19450	1.18990	1.19180	5815	0	30
2005.10.05	1.19170	1.20160	1.19140	1.20100	5980	0	30
2005.10.06	1.20110	1.22010	1.19910	1.21790	8675	0	30
2005.10.07	1.21810	1.21810	1.20910	1.21270	6030	0	30
2005.10.10	1.21170	1.21510	1.20380	1.20640	4488	0	30
2005.10.11	1.20650	1.20660	1.19750	1.19860	5533	0	30
2005.10.12	1.19880	1.20520	1.19520	1.20260	5285	0	30
2005.10.13	1.20280	1.20390	1.19120	1.20220	6420	0	30
2005.10.14	1.20240	1.21070	1.19770	1.20710	6833	0	30
2005.10.17	1.20760	1.21190	1.20100	1.20160	5669	0	30
2005.10.18	1.20170	1.20190	1.19150	1.19640	6285	0	30
2005.10.19	1.19650	1.20010	1.18730	1.19940	8171	0	30
2005.10.20	1.19930	1.20220	1.19460	1.20160	6299	0	30
2005.10.24	1.19420	1.20190	1.19210	1.19760	4786	0	30
2005.10.25	1.19750	1.21160	1.19340	1.21080	6955	0	30
2005.10.26	1.21090	1.21340	1.20470	1.20560	6532	0	30
2005.10.27	1.20580	1.21710	1.20410	1.21350	7392	0	30
2005.10.28	1.21380	1.21680	1.20480	1.20680	5840	0	30
2005.10.31	1.20610	1.20880	1.19660	1.19790	6426	0	30
2005.11.01	1.19800	1.20390	1.19700	1.20320	6089	0	30
2005.11.02	1.20310	1.20820	1.19850	1.20710	5895	0	30
2005.11.03	1.20730	1.20790	1.19340	1.19400	5944	0	30
2005.11.04	1.19420	1.19910	1.18010	1.18110	6900	0	30
2005.11.07	1.18030	1.18310	1.17740	1.17870	9205	0	30
2005.11.08	1.17860	1.17960	1.17070	1.17790	7016	0	30
2005.11.09	1.17780	1.17860	1.17140	1.17650	6292	0	30
2005.11.10	1.17650	1.17960	1.16750	1.16890	6460	0	30
2005.11.11	1.16900	1.17320	1.16690	1.17320	4378	0	30
2005.11.14	1.17190	1.17730	1.16590	1.16910	7119	0	30
2005.11.15	1.16900	1.17260	1.16390	1.17180	6333	0	30
2005.11.16	1.17170	1.17350	1.16440	1.16700	6178	0	30
2005.11.17	1.16710	1.17590	1.16410	1.17400	6597	0	30
2005.11.18	1.17420	1.17940	1.16610	1.17730	6768	0	30
2005.11.21	1.17780	1.18340	1.17170	1.17230	6315	0	30
2005.11.22	1.17240	1.18230	1.16830	1.18200	6755	0	30
2005.11.23	1.18190	1.18650	1.17610	1.18100	6858	0	30
2005.11.24	1.18100	1.18230	1.17700	1.17770	3939	0	30
2005.11.25	1.17760	1.17810	1.17100	1.17230	4783	0	30
2005.11.28	1.17050	1.19000	1.16790	1.18440	6615	0	30
2005.11.29	1.18450	1.18590	1.17370	1.17650	6975	0	30
2005.11.30	1.17660	1.18010	1.17520	1.17890	5955	0	30
2005.12.01	1.17880	1.18010	1.16880	1.17360	6191	0	30
2005.12.02	1.17350	1.17480	1.16590	1.17160	6224	0	30
2005.12.05	1.16960	1.18170	1.16880	1.17910	5589	0	30
2005.12.06	1.17900	1.18060	1.17540	1.17780	5605	0	30
2005.12.07	1.17790	1.18010	1.17030	1.17120	5590	0	30
2005.12.08	1.17130	1.18470	1.17030	1.18160	6357	0	30
2005.12.09	1.18170	1.18360	1.17640	1.18110	5766	0	30
2005.12.12	1.17900	1.19790	1.17840	1.19510	6608	0	30
2005.12.13	1.19520	1.19860	1.19040	1.19330	6655	0	30
2005.12.14	1.19340	1.20590	1.19330	1.19890	7321	0	30
2005.12.15	1.19900	1.20370	1.19360	1.19690	14945	0	30
2005.12.16	1.19680	1.20260	1.19360	1.20110	9828	0	30
2005.12.19	1.20290	1.20370	1.19730	1.19990	5160	0	30
2005.12.20	1.20020	1.20110	1.18390	1.18610	6626	0	30
2005.12.21	1.18590	1.19100	1.18000	1.18300	6776	0	30
2005.12.22	1.18310	1.18950	1.18080	1.18710	5297	0	30
2005.12.23	1.18700	1.18830	1.18270	1.18640	4696	0	30
2005.12.26	1.18550	1.18960	1.18320	1.18470	5983	0	30
2005.12.27	1.18480	1.18760	1.18250	1.18280	3671	0	30
2005.12.28	1.18290	1.19300	1.18130	1.18360	5716	0	30
2005.12.29	1.18350	1.18800	1.18170	1.18390	4858	0	30
2005.12.30	1.18410	1.18860	1.17760	1.18480	6255	0	30
2006.01.02	1.18390	1.18660	1.18010	1.18190	3899	0	20
2006.01.03	1.18200	1.20290	1.18100	1.20130	7028	0	20
2006.01.04	1.20110	1.21430	1.20110	1.21050	9512	0	20
2006.01.05	1.21060	1.21190	1.20660	1.20990	14276	0	20
2006.01.06	1.21000	1.21790	1.20790	1.21500	6900	0	20
2006.01.09	1.21440	1.21530	1.20510	1.20780	6713	0	20
2006.01.10	1.20790	1.21080	1.20340	1.20560	6146	0	20
2006.01.11	1.20560	1.21410	1.20440	1.21390	6659	0	20
2006.01.12	1.21380	1.21620	1.20050	1.20290	5689	0	20
2006.01.13	1.20310	1.21430	1.20280	1.21410	9970	0	20
2006.01.16	1.21500	1.21730	1.21060	1.21130	3524	0	20
2006.01.17	1.21140	1.21390	1.20500	1.21140	6017	0	20
2006.01.18	1.21120	1.21580	1.20690	1.21160	7284	0	20
2006.01.19	1.21170	1.21240	1.20520	1.20890	6911	0	20
2006.01.20	1.20900	1.21440	1.20390	1.21350	6172	0	20
2006.01.23	1.21410	1.23100	1.21410	1.22940	7257	0	20
2006.01.24	1.22960	1.23210	1.22540	1.22670	6149	0	20
2006.01.25	1.22680	1.23210	1.22340	1.22400	6687	0	20
2006.01.26	1.22420	1.22680	1.21960	1.22040	5944	0	20
2006.01.27	1.22060	1.22340	1.20850	1.20920	7743	0	20
2006.01.30	1.21030	1.21130	1.20620	1.20900	5936	0	20
2006.01.31	1.20900	1.21880	1.20770	1.21460	6162	0	20
2006.02.01	1.21430	1.21620	1.20460	1.20560	6279	0	20
2006.02.02	1.20550	1.21060	1.20310	1.20850	5868	0	20
2006.02.03	1.20860	1.21110	1.19670	1.20230	6041	0	20
2006.02.06	1.20290	1.20450	1.19450	1.19710	5240	0	20
2006.02.07	1.19700	1.20140	1.19400	1.19840	6213	0	20
2006.02.08	1.19840	1.19920	1.19220	1.19560	6017	0	20
2006.02.09	1.19580	1.19940	1.19450	1.19840	5334	0	20
2006.02.10	1.19850	1.20240	1.18910	1.19040	7322	0	20
2006.02.13	1.18950	1.19180	1.18750	1.19000	5098	0	20
2006.02.14	1.18990	1.19220	1.18580	1.19120	5531	0	20
2006.02.15	1.19120	1.19530	1.18690	1.18910	6112	0	20
2006.02.16	1.18920	1.19070	1.18470	1.19020	5430	0	20
2006.02.17	1.19010	1.19420	1.18570	1.19390	9657	0	20
2006.02.20	1.19250	1.19730	1.19220	1.19350	3735	0	20
2006.02.21	1.19340	1.19360	1.18900	1.19060	4550	0	20
2006.02.22	1.19070	1.19280	1.18610	1.19090	5516	0	20
2006.02.23	1.19100	1.19670	1.18900	1.19170	6790	0	20
2006.02.24	1.19180	1.19320	1.18620	1.18750	6299	0	20
2006.02.27	1.18630	1.18770	1.18250	1.18450	5576	0	20
2006.02.28	1.18440	1.19390	1.18330	1.19270	5683	0	20
2006.03.01	1.19260	1.19720	1.18890	1.19200	6523	0	20
2006.03.02	1.19210	1.20440	1.19120	1.20320	6101	0	20
2006.03.03	1.20310	1.20510	1.19940	1.20440	6151	0	20
2006.03.06	1.20500	1.20920	1.19880	1.20060	6246	0	20
2006.03.07	1.20050	1.20200	1.18670	1.18850	7774	0	20
2006.03.08	1.18860	1.19390	1.18720	1.19260	5930	0	20
2006.03.09	1.19270	1.19510	1.18980	1.19050	6320	0	20
2006.03.10	1.19040	1.19260	1.18590	1.19070	5762	0	20
2006.03.13	1.19140	1.19670	1.19120	1.19590	4975	0	20
2006.03.14	1.19580	1.20300	1.19390	1.20130	6338	0	20
2006.03.15	1.20140	1.20720	1.20050	1.20660	5915	0	20
2006.03.16	1.20650	1.21880	1.20350	1.21690	7237	0	20
2006.03.17	1.21700	1.22060	1.21390	1.21890	6818	0	20
2006.03.20	1.21780	1.21950	1.21450	1.21590	5666	0	20
2006.03.21	1.21600	1.21650	1.20750	1.21110	7147	0	20
2006.03.22	1.21100	1.21130	1.20640	1.20760	5661	0	20
2006.03.23	1.20770	1.20790	1.19530	1.19670	6218	0	20
2006.03.24	1.19660	1.20440	1.19500	1.20370	5641	0	20
2006.03.27	1.20370	1.20570	1.20040	1.20140	4309	0	20
2006.03.28	1.20130	1.21050	1.19910	1.19980	6480	0	20
2006.03.29	1.19990	1.20470	1.19790	1.20220	5932	0	20
2006.03.30	1.20210	1.21710	1.20200	1.21650	7373	0	20
2006.03.31	1.21640	1.21740	1.20820	1.21180	7167	0	20
2006.04.03	1.21160	1.21460	1.20320	1.21300	7276	0	20
2006.04.04	1.21290	1.22750	1.21180	1.22580	7830	0	20
2006.04.05	1.22590	1.23040	1.22420	1.22900	7327	0	20
2006.04.06	1.22890	1.23310	1.21950	1.22160	8423	0	20
2006.04.10	1.21050	1.21280	1.20740	1.21120	5420	0	20
2006.04.11	1.21110	1.21530	1.20890	1.21390	5764	0	20
2006.04.12	1.21380	1.21670	1.20650	1.21020	6045	0	20
2006.04.13	1.21030	1.21310	1.20670	1.21070	6490	0	20
2006.04.14	1.21080	1.21170	1.20980	1.21090	2074	0	20
2006.04.17	1.21190	1.22860	1.21190	1.22550	6226	0	20
2006.04.18	1.22560	1.23670	1.22220	1.23620	7755	0	20
2006.04.19	1.23630	1.23930	1.22840	1.23750	8310	0	20
2006.04.20	1.23760	1.23770	1.22850	1.23140	7281	0	20
2006.04.21	1.23130	1.23580	1.22660	1.23370	7831	0	20
2006.04.24	1.23400	1.24130	1.23310	1.23810	7205	0	20
2006.04.25	1.23830	1.24370	1.23650	1.24260	7660	0	20
2006.04.26	1.24250	1.24690	1.23840	1.24470	7743	0	20
2006.04.27	1.24460	1.25460	1.24030	1.25270	7597	0	20
2006.04.28	1.25280	1.26390	1.25190	1.26340	7885	0	20
2006.05.01	1.26280	1.26880	1.25530	1.25650	7174	0	20
2006.05.02	1.25660	1.26660	1.25570	1.26100	7763	0	20
2006.05.03	1.26110	1.26670	1.25890	1.26290	7973	0	20
2006.05.04	1.26280	1.27230	1.25690	1.26950	9261	0	20
2006.05.05	1.26960	1.27630	1.26740	1.27260	11984	0	20
2006.05.08	1.27440	1.27860	1.26920	1.27020	9237	0	20
2006.05.09	1.27040	1.27800	1.26610	1.27620	8805	0	20
2006.05.10	1.27610	1.28320	1.27510	1.27820	12105	0	20
2006.05.11	1.27830	1.28710	1.26840	1.28350	15100	0	20
2006.05.12	1.28360	1.29550	1.28290	1.29260	15804	0	20
2006.05.15	1.29450	1.29710	1.27780	1.27990	9566	0	20
2006.05.16	1.27980	1.28670	1.27700	1.28580	10356	0	20
2006.05.17	1.28560	1.29200	1.27010	1.27260	12598	0	20
2006.05.18	1.27270	1.28720	1.27240	1.28560	10932	0	20
2006.05.19	1.28550	1.28640	1.26940	1.27780	9389	0	20
2006.05.22	1.27770	1.28840	1.26930	1.28580	6846	0	20
2006.05.23	1.28560	1.28780	1.27790	1.27790	6990	0	20
2006.05.24	1.27810	1.28900	1.27310	1.27560	8941	0	20
2006.05.25	1.27550	1.28270	1.27470	1.28270	6214	0	20
2006.05.26	1.28180	1.28310	1.26990	1.27360	6800	0	20
2006.05.29	1.27370	1.27680	1.27180	1.27460	4709	0	20
2006.05.30	1.27470	1.29080	1.27430	1.28730	9837	0	20
2006.05.31	1.28740	1.29020	1.28060	1.28150	11575	0	20
2006.06.01	1.28160	1.28230	1.27230	1.28130	9915	0	20
2006.06.02	1.28140	1.29390	1.27960	1.29170	10324	0	20
2006.06.05	1.29250	1.29780	1.28970	1.29040	7218	0	20
2006.06.06	1.29010	1.29330	1.28090	1.28230	8484	0	20
2006.06.07	1.28240	1.28360	1.27610	1.28010	7957	0	20
2006.06.08	1.28030	1.28080	1.26270	1.26510	11794	0	20
2006.06.09	1.26520	1.26830	1.25960	1.26380	9118	0	20
2006.06.12	1.26130	1.26500	1.25660	1.25810	6958	0	20
2006.06.13	1.25800	1.26140	1.25300	1.25440	9842	0	20
2006.06.14	1.25430	1.26470	1.25350	1.26050	9893	0	20
2006.06.15	1.26040	1.26570	1.25820	1.26300	9616	0	20
2006.06.16	1.26310	1.26710	1.26170	1.26410	8743	0	20
2006.06.19	1.26480	1.26510	1.25520	1.25740	6412	0	20
2006.06.20	1.25750	1.26150	1.25380	1.25840	7888	0	20
2006.06.21	1.25850	1.26760	1.25810	1.26660	6012	0	20
2006.06.22	1.26650	1.26780	1.25500	1.25690	7910	0	20
2006.06.23	1.25700	1.25870	1.24780	1.25060	7980	0	20
2006.06.26	1.25070	1.26020	1.25010	1.25860	6765	0	20
2006.06.27	1.25870	1.26180	1.25620	1.25740	7443	0	20
2006.06.28	1.25730	1.25850	1.25160	1.25480	6178	0	20
2006.06.29	1.25490	1.26690	1.25200	1.26660	8768	0	20
2006.06.30	1.26670	1.27940	1.26560	1.27890	9642	0	20
2006.07.03	1.27860	1.28210	1.27610	1.27900	6725	0	20
2006.07.04	1.27890	1.28210	1.27870	1.27900	7470	0	20
2006.07.05	1.27890	1.28380	1.27070	1.27240	10024	0	20
2006.07.06	1.27230	1.27820	1.27190	1.27780	9055	0	20
2006.07.07	1.27770	1.28610	1.27660	1.28090	9359	0	20
2006.07.10	1.28120	1.28160	1.27210	1.27390	5884	0	20
2006.07.11	1.27380	1.27770	1.27060	1.27660	7156	0	20
2006.07.12	1.27670	1.27780	1.26750	1.27010	8085	0	20
2006.07.13	1.27020	1.27280	1.26640	1.26920	6556	0	20
2006.07.14	1.26910	1.26970	1.26260	1.26520	9359	0	20
2006.07.17	1.26340	1.26460	1.25100	1.25200	6115	0	20
2006.07.18	1.25190	1.25580	1.24730	1.25060	7617	0	20
2006.07.19	1.25050	1.26080	1.24570	1.25930	11034	0	20
2006.07.20	1.25940	1.26530	1.25880	1.26270	7131	0	20
2006.07.21	1.26290	1.26960	1.26260	1.26930	6353	0	20
2006.07.24	1.27020	1.27060	1.26100	1.26330	5783	0	20
2006.07.25	1.26320	1.26710	1.25630	1.25800	6556	0	20
2006.07.26	1.25790	1.27240	1.25590	1.27130	6325	0	20
2006.07.27	1.27140	1.27700	1.26810	1.26960	7856	0	20
2006.07.28	1.26970	1.27690	1.26590	1.27600	9192	0	20
2006.07.31	1.27580	1.27820	1.27400	1.27670	6682	0	20
2006.08.01	1.27680	1.28300	1.27190	1.28210	8321	0	20
2006.08.02	1.28200	1.28340	1.27760	1.27890	7680	0	20
2006.08.03	1.27880	1.28330	1.27420	1.28030	9132	0	20
