<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.08.21	4313.2	4361.3	4197.3	4197.3	2122	0	0
2015.08.24	3847.1	4199.8	3787.2	4038.6	6338	0	0
2015.08.25	4187.3	4207.4	4015.9	4016.3	2121	0	0
2015.08.26	4141.2	4227.9	4052.6	4219.6	2723	0	0
2015.08.27	4281.6	4329.0	4231.1	4324.8	1527	0	0
2015.08.28	4307.1	4340.7	4295.6	4329.1	683	0	0
2015.08.31	4299.9	4324.7	4262.1	4274.6	1000	0	0
2015.09.01	4177.9	4229.3	4121.8	4142.6	1798	0	0
2015.09.02	4207.7	4256.2	4166.1	4256.2	1318	0	0
2015.09.03	4267.3	4300.3	4222.4	4234.7	1233	0	0
2015.09.04	4175.6	4210.8	4160.4	4184.7	918	0	0
2015.09.08	4267.4	4306.5	4247.1	4303.5	828	0	0
2015.09.09	4346.4	4353.0	4242.5	4253.5	1282	0	0
2015.09.10	4248.5	4326.8	4243.7	4296.3	1185	0	0
2015.09.11	4273.6	4323.2	4268.1	4323.2	607	0	0
2015.09.14	4334.9	4334.9	4293.8	4308.8	562	0	0
2015.09.15	4322.4	4373.2	4303.9	4360.3	1008	0	0
2015.09.16	4357.4	4388.3	4346.5	4383.7	574	0	0
2015.09.17	4379.0	4450.7	4368.8	4385.0	1579	0	0
2015.09.18	4325.3	4374.9	4317.1	4323.9	1143	0	0
2015.09.21	4343.8	4372.4	4299.9	4336.1	1374	0	0
2015.09.22	4273.3	4286.6	4233.9	4274.1	1047	0	0
2015.09.23	4280.0	4294.7	4255.1	4273.5	728	0	0
2015.09.24	4239.9	4275.6	4198.1	4261.1	1339	0	0
2015.09.25	4305.4	4308.7	4199.0	4224.7	1388	0	0
2015.09.28	4206.7	4207.0	4092.3	4103.5	1263	0	0
2015.09.29	4110.3	4155.3	4053.1	4083.4	1776	0	0
2015.09.30	4137.2	4181.1	4125.2	4181.1	680	0	0
2015.10.01	4184.6	4193.8	4127.9	4191.8	1247	0	0
2015.10.02	4138.5	4266.6	4124.2	4266.0	1574	0	0
2015.10.05	4296.5	4338.8	4289.9	4329.7	647	0	0
2015.10.06	4312.4	4331.6	4273.3	4306.9	1112	0	0
2015.10.07	4331.2	4342.2	4278.8	4332.9	1252	0	0
2015.10.08	4316.0	4357.7	4275.2	4349.7	1314	0	0
2015.10.09	4353.4	4377.9	4341.1	4369.2	579	0	0
2015.10.12	4377.9	4389.4	4363.6	4381.2	484	0	0
2015.10.13	4355.3	4399.5	4348.8	4352.5	987	0	0
2015.10.14	4359.0	4373.2	4328.4	4345.8	765	0	0
2015.10.15	4360.8	4417.3	4356.7	4417.0	651	0	0
2015.10.16	4421.3	4438.2	4405.3	4437.3	499	0	0
2015.10.19	4428.9	4464.2	4419.8	4461.3	565	0	0
2015.10.20	4456.0	4462.6	4423.8	4437.5	592	0	0
2015.10.21	4458.5	4464.2	4408.9	4412.5	647	0	0
2015.10.22	4456.2	4504.2	4437.6	4502.2	873	0	0
2015.10.23	4617.7	4645.4	4598.2	4623.8	884	0	0
2015.10.26	4618.7	4638.2	4606.1	4629.4	536	0	0
2015.10.27	4620.4	4645.4	4619.2	4638.4	345	0	0
2015.10.28	4647.3	4677.0	4609.4	4677.0	1056	0	0
2015.10.29	4655.4	4677.2	4652.5	4669.7	352	0	0
2015.10.30	4676.2	4680.2	4648.3	4648.3	360	0	0
2015.11.02	4655.6	4706.8	4651.9	4702.8	627	0	0
2015.11.03	4690.7	4734.3	4685.4	4717.9	707	0	0
2015.11.04	4729.5	4736.6	4698.3	4717.2	644	0	0
2015.11.05	4721.1	4730.6	4678.2	4701.7	855	0	0
2015.11.06	4695.3	4709.9	4664.9	4693.7	885	0	0
2015.11.09	4684.0	4693.7	4626.6	4654.6	1049	0	0
2015.11.10	4632.5	4646.3	4616.2	4641.8	510	0	0
2015.11.11	4655.1	4677.2	4630.5	4635.8	742	0	0
2015.11.12	4618.7	4638.7	4587.1	4588.1	727	0	0
2015.11.13	4569.0	4575.3	4498.2	4501.0	863	0	0
2015.11.16	4495.6	4565.6	4486.4	4563.6	905	0	0
2015.11.17	4561.5	4597.7	4551.9	4564.6	886	0	0
2015.11.18	4560.4	4656.6	4556.6	4651.7	1088	0	0
2015.11.19	4656.8	4677.9	4646.7	4654.7	604	0	0
2015.11.20	4661.5	4691.8	4658.1	4686.7	423	0	0
2015.11.23	4692.3	4706.8	4653.8	4673.2	870	0	0
2015.11.24	4679.2	4684.7	4620.2	4670.4	1203	0	0
2015.11.25	4669.7	4684.7	4661.7	4673.4	424	0	0
2015.11.26	4680.3	4703.5	4679.5	4694.0	344	0	0
2015.11.27	4678.3	4693.1	4663.9	4682.0	548	0	0
2015.11.30	4677.4	4700.0	4652.9	4666.9	838	0	0
2015.12.01	4692.2	4714.8	4675.9	4714.2	559	0	0
2015.12.02	4726.9	4739.4	4678.3	4687.0	824	0	0
2015.12.03	4704.4	4729.7	4578.6	4607.4	2053	0	0
2015.12.04	4617.8	4724.3	4602.6	4715.0	1463	0	0
2015.12.07	4710.0	4730.2	4670.8	4692.5	1014	0	0
2015.12.08	4680.9	4708.7	4640.9	4693.8	1228	0	0
2015.12.09	4696.9	4706.9	4593.2	4621.3	1519	0	0
2015.12.10	4628.4	4674.6	4618.5	4643.1	976	0	0
2015.12.11	4651.8	4656.6	4532.7	4536.8	1329	0	0
2015.12.14	4561.0	4579.7	4477.1	4569.5	1968	0	0
2015.12.15	4569.9	4637.1	4568.3	4596.3	1113	0	0
2015.12.16	4614.9	4673.3	4578.9	4664.1	1397	0	0
2015.12.17	4655.5	4688.1	4598.1	4599.3	1239	0	0
2015.12.18	4569.0	4595.1	4511.1	4511.8	1109	0	0
2015.12.21	4532.3	4560.8	4518.4	4559.5	577	0	0
2015.12.22	4577.9	4595.5	4548.2	4588.0	846	0	0
2015.12.23	4591.0	4626.6	4590.9	4623.8	387	0	0
2015.12.24	4610.7	4635.2	4606.8	4622.2	454	0	0
2015.12.28	4621.5	4623.4	4577.5	4619.4	898	0	0
2015.12.29	4626.8	4703.3	4624.6	4690.8	935	0	0
2015.12.30	4693.6	4696.6	4648.2	4649.4	527	0	0
2015.12.31	4658.5	4659.6	4650.6	4652.6	122	0	0
2016.01.04	4543.9	4547.9	4437.1	4497.5	1753	0	0
2016.01.05	4518.3	4521.4	4465.0	4482.0	766	0	0
2016.01.06	4449.3	4467.5	4393.3	4443.6	1428	0	0
2016.01.07	4374.8	4403.2	4301.7	4304.1	1324	0	0
2016.01.08	4350.2	4377.0	4264.3	4269.0	1443	0	0
2016.01.11	4251.4	4311.8	4216.7	4283.1	1586	0	0
2016.01.12	4256.1	4353.4	4247.5	4332.8	1352	0	0
2016.01.13	4347.5	4372.5	4175.2	4181.1	2283	0	0
2016.01.14	4210.9	4308.5	4131.8	4270.3	2941	0	0
2016.01.15	4218.4	4237.7	4083.7	4137.9	2276	0	0
2016.01.18	4168.1	4185.6	4134.2	4140.9	757	0	0
2016.01.19	4190.8	4224.1	4098.5	4146.4	2069	0	0
2016.01.20	4066.2	4178.9	3991.0	4135.3	3068	0	0
2016.01.21	4110.5	4199.9	4092.9	4139.4	1852	0	0
2016.01.22	4186.7	4260.4	4183.1	4259.0	824	0	0
2016.01.25	4253.6	4266.7	4191.0	4194.6	925	0	0
2016.01.26	4170.3	4251.4	4140.7	4234.3	1575	0	0
2016.01.27	4215.3	4226.1	4109.5	4126.8	1448	0	0
2016.01.28	4159.4	4206.8	4115.0	4183.7	1594	0	0
2016.01.29	4195.9	4273.9	4169.9	4272.7	1313	0	0
2016.02.01	4267.4	4300.2	4234.9	4283.9	1142	0	0
2016.02.02	4279.0	4283.3	4178.5	4192.9	1236	0	0
2016.02.03	4188.3	4221.6	4097.3	4170.3	2307	0	0
2016.02.04	4204.2	4209.1	4118.0	4167.2	1453	0	0
2016.02.05	4155.5	4178.0	4005.6	4022.2	2116	0	0
2016.02.08	4049.7	4050.7	3887.9	3960.7	2367	0	0
2016.02.09	3935.4	4008.2	3901.6	3946.7	2020	0	0
2016.02.10	3950.6	4045.1	3945.6	3964.6	1851	0	0
2016.02.11	3953.5	3988.8	3866.3	3958.2	2404	0	0
2016.02.12	3959.6	4021.8	3958.6	4016.6	695	0	0
2016.02.15	4065.1	4095.4	4055.8	4081.6	628	0	0
2016.02.16	4094.0	4102.4	4047.9	4100.0	1031	0	0
2016.02.17	4076.8	4204.1	4069.0	4197.0	1501	0	0
2016.02.18	4200.0	4228.0	4145.0	4150.9	1170	0	0
2016.02.19	4165.4	4175.2	4121.2	4162.9	1056	0	0
2016.02.22	4185.4	4234.5	4183.8	4229.4	575	0	0
2016.02.23	4198.3	4216.3	4157.4	4161.5	811	0	0
2016.02.24	4159.4	4206.1	4085.7	4200.3	2000	0	0
2016.02.25	4191.3	4240.5	4171.1	4240.5	897	0	0
2016.02.26	4253.8	4293.5	4225.7	4234.2	1161	0	0
2016.02.29	4198.5	4263.7	4184.2	4199.2	1584	0	0
2016.03.01	4205.3	4331.9	4203.9	4331.6	1298	0	0
2016.03.02	4353.5	4354.0	4299.4	4331.9	877	0	0
2016.03.03	4337.3	4341.4	4294.1	4325.1	825	0	0
2016.03.04	4321.8	4354.4	4297.0	4326.0	1107	0	0
2016.03.07	4317.3	4330.2	4269.2	4301.0	1058	0	0
2016.03.08	4280.9	4308.9	4251.8	4264.6	980	0	0
2016.03.09	4282.3	4298.9	4256.6	4291.6	754	0	0
2016.03.10	4289.7	4346.9	4229.6	4285.8	2308	0	0
2016.03.11	4323.8	4360.6	4318.3	4359.9	486	0	0
2016.03.14	4350.0	4377.3	4339.6	4365.5	600	0	0
2016.03.15	4353.1	4370.2	4337.2	4367.2	520	0	0
2016.03.16	4366.1	4415.2	4347.6	4397.5	1039	0	0
2016.03.17	4406.7	4420.8	4367.6	4404.4	1042	0	0
2016.03.18	4400.1	4419.8	4385.1	4405.9	637	0	0
2016.03.21	4393.2	4430.5	4386.2	4425.4	565	0	0
2016.03.22	4422.6	4449.6	4392.8	4445.6	907	0	0
2016.03.23	4436.4	4450.1	4393.2	4404.9	824	0	0
2016.03.24	4392.7	4410.2	4374.7	4409.3	545	0	0
2016.03.29	4406.9	4472.4	4382.9	4468.1	1179	0	0
2016.03.30	4468.3	4519.2	4466.2	4490.7	837	0	0
2016.03.31	4478.2	4503.4	4470.2	4485.0	597	0	0
2016.04.01	4466.6	4532.4	4449.3	4530.0	1029	0	0
2016.04.04	4539.3	4552.1	4503.1	4512.1	709	0	0
2016.04.05	4491.4	4499.3	4464.0	4471.0	503	0	0
2016.04.06	4493.5	4544.2	4474.1	4543.1	907	0	0
2016.04.07	4539.4	4543.6	4457.9	4475.5	1076	0	0
2016.04.08	4493.9	4516.1	4458.2	4474.0	960	0	0
2016.04.11	4475.6	4516.2	4453.5	4457.7	1076	0	0
2016.04.12	4467.0	4503.9	4432.8	4495.4	1139	0	0
2016.04.13	4514.0	4559.7	4505.7	4551.8	703	0	0
2016.04.14	4554.0	4569.1	4536.8	4552.8	635	0	0
2016.04.15	4555.2	4558.9	4529.6	4541.4	449	0	0
2016.04.18	4510.3	4568.8	4507.5	4565.3	677	0	0
2016.04.19	4564.5	4591.5	4513.7	4538.7	1299	0	0
2016.04.20	4518.6	4563.5	4516.5	4541.9	708	0	0
2016.04.21	4556.5	4558.6	4521.3	4541.0	592	0	0
2016.04.22	4502.1	4508.4	4437.4	4473.1	1131	0	0
2016.04.25	4466.7	4475.6	4442.6	4473.2	596	0	0
2016.04.26	4475.1	4496.5	4438.2	4451.7	933	0	0
2016.04.27	4411.5	4425.7	4378.6	4416.1	897	0	0
2016.04.28	4413.5	4446.4	4352.6	4362.1	1363	0	0
2016.04.29	4385.8	4396.0	4304.2	4338.8	1367	0	0
2016.05.02	4336.5	4386.4	4329.2	4379.5	715	0	0
2016.05.03	4370.9	4379.0	4327.2	4338.9	717	0	0
2016.05.04	4338.7	4345.8	4299.0	4310.0	650	0	0
2016.05.05	4329.1	4346.8	4296.6	4306.0	774	0	0
2016.05.06	4297.7	4327.6	4275.4	4326.9	753	0	0
2016.05.09	4330.4	4361.4	4326.9	4339.4	601	0	0
2016.05.10	4352.5	4404.1	4343.2	4401.6	728	0	0
2016.05.11	4388.8	4407.2	4359.7	4361.3	676	0	0
2016.05.12	4365.5	4386.4	4310.4	4342.1	1287	0	0
2016.05.13	4320.7	4364.7	4308.2	4325.8	1080	0	0
2016.05.16	4335.6	4393.6	4321.6	4378.2	1015	0	0
2016.05.17	4382.4	4394.0	4308.4	4319.7	1086	0	0
2016.05.18	4320.6	4359.5	4302.1	4336.0	995	0	0
2016.05.19	4324.7	4332.8	4282.2	4314.6	912	0	0
2016.05.20	4340.5	4380.1	4326.8	4361.7	855	0	0
2016.05.23	4367.9	4382.4	4349.0	4353.8	528	0	0
2016.05.24	4346.3	4449.0	4342.6	4444.0	1152	0	0
2016.05.25	4454.4	4488.6	4452.0	4475.2	525	0	0
2016.05.26	4471.8	4494.0	4468.7	4487.7	348	0	0
2016.05.27	4496.7	4512.2	4489.3	4510.3	323	0	0
2016.05.30	4518.9	4523.2	4512.4	4521.4	192	0	0
2016.05.31	4525.0	4526.1	4496.4	4520.8	553	0	0
2016.06.01	4524.8	4531.0	4501.5	4518.6	529	0	0
2016.06.02	4509.1	4528.5	4485.6	4528.5	665	0	0
2016.06.03	4530.1	4533.7	4477.7	4507.3	893	0	0
2016.06.06	4512.8	4535.9	4507.2	4523.7	466	0	0
2016.06.07	4527.9	4545.1	4510.4	4513.2	548	0	0
2016.06.08	4514.3	4529.2	4503.2	4520.0	464	0	0
2016.06.09	4513.2	4517.4	4492.4	4512.1	490	0	0
2016.06.10	4506.6	4508.7	4445.4	4461.3	814	0	0
2016.06.13	4442.0	4460.9	4418.5	4424.0	669	0	0
2016.06.14	4427.8	4439.6	4390.8	4423.7	936	0	0
2016.06.15	4422.5	4441.8	4403.2	4410.8	656	0	0
2016.06.16	4392.6	4428.1	4360.1	4423.9	1048	0	0
2016.06.17	4429.0	4430.4	4360.4	4369.3	804	0	0
2016.06.20	4417.1	4444.6	4396.4	4400.4	798	0	0
2016.06.21	4409.9	4423.1	4396.1	4411.1	529	0	0
2016.06.22	4410.9	4441.5	4398.5	4402.9	781	0	0
2016.06.23	4428.8	4467.3	4417.4	4465.9	628	0	0
2016.06.24	4251.1	4372.6	4250.4	4283.5	2121	0	0
2016.06.27	4259.9	4276.8	4177.1	4199.2	1388	0	0
2016.06.28	4230.4	4290.2	4223.4	4288.8	753	0	0
2016.06.29	4296.5	4374.6	4295.5	4364.9	899	0	0
2016.06.30	4359.3	4417.9	4347.5	4417.8	824	0	0
2016.07.01	4408.8	4453.8	4393.6	4436.2	931	0	0
2016.07.04	4452.7	4458.5	4436.1	4447.2	394	0	0
2016.07.05	4432.1	4432.1	4383.7	4408.2	730	0	0
2016.07.06	4393.0	4446.4	4371.0	4443.0	1009	0	0
2016.07.07	4446.3	4467.3	4436.0	4457.2	518	0	0
2016.07.08	4452.8	4529.7	4449.7	4526.6	863	0	0
2016.07.11	4546.3	4569.3	4533.5	4552.2	658	0	0
2016.07.12	4559.1	4587.6	4557.0	4577.1	433	0	0
2016.07.13	4570.1	4590.0	4564.3	4565.4	468	0	0
2016.07.14	4573.0	4613.6	4571.7	4595.0	619	0	0
2016.07.15	4589.3	4608.4	4577.8	4587.5	595	0	0
2016.07.18	4594.4	4627.2	4584.8	4618.6	607	0	0
2016.07.19	4612.4	4616.4	4593.8	4602.1	350	0	0
2016.07.20	4611.6	4664.8	4609.2	4656.1	668	0	0
2016.07.21	4659.9	4667.8	4632.3	4645.2	564	0	0
2016.07.22	4642.0	4670.4	4634.4	4664.7	494	0	0
2016.07.25	4657.3	4667.8	4649.0	4665.0	300	0	0
2016.07.26	4666.1	4687.2	4646.1	4670.5	779	0	0
2016.07.27	4698.6	4715.2	4682.2	4702.0	627	0	0
2016.07.28	4715.1	4726.6	4694.7	4719.2	598	0	0
2016.07.29	4728.8	4742.4	4714.7	4729.9	544	0	0
2016.08.01	4748.2	4765.8	4726.4	4753.3	738	0	0
2016.08.02	4757.4	4762.5	4687.5	4717.7	1104	0	0
2016.08.03	4712.3	4732.8	4702.3	4732.2	412	0	0
2016.08.04	4731.0	4748.3	4717.2	4743.6	497	0	0
2016.08.05	4753.1	4799.9	4749.7	4788.7	649	0	0
2016.08.08	4794.1	4803.1	4768.1	4783.4	594	0	0
2016.08.09	4784.3	4810.3	4780.7	4794.8	488	0	0
2016.08.10	4790.6	4802.7	4769.6	4782.0	577	0	0
2016.08.11	4791.9	4813.5	4783.8	4803.7	477	0	0
2016.08.12	4802.7	4807.8	4789.3	4806.1	337	0	0
2016.08.15	4814.4	4837.3	4809.7	4826.3	434	0	0
2016.08.16	4817.2	4824.0	4795.9	4797.5	366	0	0
2016.08.17	4804.3	4808.5	4771.0	4803.7	745	0	0
2016.08.18	4808.7	4813.2	4792.0	4806.5	403	0	0
2016.08.19	4804.6	4815.8	4784.1	4804.7	634	0	0
2016.08.22	4797.3	4817.2	4788.7	4807.8	466	0	0
2016.08.23	4812.2	4835.6	4810.9	4816.8	449	0	0
2016.08.24	4812.2	4822.8	4769.5	4783.4	779	0	0
2016.08.25	4788.2	4792.7	4767.0	4775.9	392	0	0
2016.08.26	4779.6	4814.9	4755.7	4783.0	1151	0	0
2016.08.29	4781.1	4804.8	4774.4	4790.6	514	0	0
2016.08.30	4792.4	4796.9	4758.4	4774.9	596	0	0
2016.08.31	4771.8	4776.6	4750.0	4770.1	516	0	0
2016.09.01	4783.9	4793.5	4748.0	4782.0	892	0	0
2016.09.02	4777.9	4816.4	4774.4	4796.2	658	0	0
2016.09.05	4803.8	4804.9	4781.3	4791.8	353	0	0
2016.09.06	4795.2	4828.2	4793.9	4828.2	357	0	0
2016.09.07	4830.7	4838.4	4811.5	4829.6	528	0	0
2016.09.08	4831.0	4836.6	4788.9	4801.6	661	0	0
2016.09.09	4795.6	4796.5	4680.3	4680.9	1178	0	0
2016.09.12	4644.5	4772.2	4629.0	4765.5	1655	0	0
2016.09.13	4746.3	4754.7	4698.8	4721.5	871	0	0
2016.09.14	4736.9	4770.5	4723.8	4745.8	846	0	0
2016.09.15	4734.6	4825.5	4728.0	4819.9	1098	0	0
2016.09.16	4811.7	4821.1	4790.3	4814.4	590	0	0
2016.09.19	4837.4	4843.9	4785.4	4794.8	745	0	0
2016.09.20	4809.1	4823.3	4795.8	4803.8	498	0	0
2016.09.21	4821.5	4857.2	4794.9	4850.6	956	0	0
2016.09.22	4846.7	4895.4	4846.1	4890.1	553	0	0
2016.09.23	4887.8	4892.8	4852.1	4857.7	514	0	0
2016.09.26	4846.5	4849.7	4813.3	4819.9	463	0	0
2016.09.27	4848.6	4870.7	4813.0	4868.4	957	0	0
2016.09.28	4862.4	4879.1	4850.3	4875.9	442	0	0
2016.09.29	4880.2	4881.7	4818.4	4838.9	854	0	0
2016.09.30	4826.5	4891.2	4817.7	4874.8	988	0	0
2016.10.03	4876.1	4879.2	4847.1	4867.7	559	0	0
2016.10.04	4875.5	4891.1	4839.9	4858.3	853	0	0
2016.10.05	4860.0	4891.5	4852.4	4876.6	617	0	0
2016.10.06	4877.6	4883.8	4848.9	4873.4	657	0	0
2016.10.07	4864.9	4886.5	4838.6	4863.1	941	0	0
2016.10.10	4871.6	4905.2	4866.1	4893.1	568	0	0
2016.10.11	4888.4	4896.8	4802.1	4821.3	1224	0	0
2016.10.12	4831.8	4835.9	4804.5	4819.7	508	0	0
2016.10.13	4785.3	4815.1	4758.8	4801.8	962	0	0
2016.10.14	4800.1	4844.8	4795.2	4807.8	916	0	0
2016.10.17	4793.3	4814.7	4785.4	4795.0	570	0	0
2016.10.18	4826.4	4861.0	4823.2	4838.3	638	0	0
2016.10.19	4833.7	4844.6	4815.5	4836.0	560	0	0
2016.10.20	4845.9	4846.2	4803.6	4831.8	712	0	0
2016.10.21	4841.4	4852.4	4819.5	4849.2	581	0	0
2016.10.24	4855.3	4911.7	4855.1	4909.2	594	0	0
2016.10.25	4918.6	4923.6	4884.8	4889.8	489	0	0
2016.10.26	4879.1	4885.6	4843.6	4858.7	637	0	0
2016.10.27	4850.6	4885.9	4830.0	4837.5	988	0	0
2016.10.28	4818.7	4848.6	4792.2	4803.3	975	0	0
2016.10.31	4832.8	4834.6	4801.2	4805.4	395	0	0
2016.11.01	4819.7	4821.0	4723.6	4759.6	1348	0	0
2016.11.02	4744.7	4772.2	4713.3	4724.3	975	0	0
2016.11.03	4698.5	4731.0	4670.4	4672.1	949	0	0
2016.11.04	4681.2	4696.8	4652.9	4662.3	690	0	0
2016.11.07	4732.7	4776.1	4726.7	4772.1	595	0	0
2016.11.08	4769.4	4824.4	4755.2	4802.2	1057	0	0
2016.11.09	4599.3	4832.1	4588.3	4823.1	2639	0	0
2016.11.10	4856.0	4883.9	4683.7	4744.1	2886	0	0
2016.11.11	4727.8	4759.3	4685.0	4749.1	1274	0	0
2016.11.14	4772.9	4778.4	4675.8	4701.0	1334	0	0
2016.11.15	4696.6	4778.9	4694.9	4763.7	1010	0	0
2016.11.16	4772.7	4794.4	4735.9	4790.6	992	0	0
2016.11.17	4796.5	4825.8	4777.9	4825.2	672	0	0
2016.11.18	4829.4	4840.0	4802.5	4807.2	529	0	0
2016.11.21	4815.7	4861.3	4803.0	4857.9	745	0	0
2016.11.22	4876.9	4883.8	4859.7	4871.8	432	0	0
2016.11.23	4877.0	4881.9	4829.8	4851.1	784	0	0
2016.11.24	4847.2	4862.2	4842.2	4861.9	254	0	0
2016.11.25	4859.8	4869.5	4851.6	4869.0	267	0	0
2016.11.28	4864.4	4878.8	4841.7	4857.2	671	0	0
2016.11.29	4858.5	4896.5	4846.8	4872.4	856	0	0
2016.11.30	4876.5	4884.1	4812.4	4813.3	803	0	0
2016.12.01	4809.2	4819.2	4721.2	4732.5	1194	0	0
2016.12.02	4724.2	4758.0	4706.6	4737.5	896	0	0
2016.12.05	4721.1	4795.0	4716.4	4775.7	1027	0	0
2016.12.06	4780.6	4796.0	4767.8	4787.2	499	0	0
2016.12.07	4791.3	4854.6	4763.0	4849.5	1251	0	0
2016.12.08	4850.3	4869.4	4836.4	4856.9	595	0	0
2016.12.09	4859.7	4897.1	4852.4	4893.7	555	0	0
2016.12.12	4875.9	4882.6	4852.1	4872.0	572	0	0
2016.12.13	4875.8	4961.1	4874.7	4933.8	1149	0	0
2016.12.14	4938.2	4953.7	4908.3	4920.6	733	0	0
2016.12.15	4931.1	4959.2	4916.2	4931.4	858	0	0
2016.12.16	4935.2	4950.3	4902.8	4911.7	716	0	0
2016.12.19	4920.4	4964.6	4910.9	4934.2	937	0	0
2016.12.20	4937.7	4960.7	4936.1	4952.0	350	0	0
2016.12.21	4953.0	4957.2	4936.5	4947.2	357	0	0
2016.12.22	4939.6	4950.6	4915.0	4932.5	642	0	0
2016.12.23	4933.1	4939.1	4920.8	4937.6	322	0	0
2016.12.27	4939.4	4992.3	4938.3	4963.6	839	0	0
2016.12.28	4971.0	4977.1	4920.3	4923.0	657	0	0
2016.12.29	4924.2	4934.1	4901.9	4915.5	558	0	0
2016.12.30	4932.7	4934.0	4850.5	4864.5	989	0	0
2017.01.03	4897.3	4929.4	4883.2	4908.9	809	0	0
2017.01.04	4917.2	4944.2	4910.9	4935.1	488	0	0
2017.01.05	4929.3	4966.9	4923.5	4962.9	533	0	0
2017.01.06	4964.6	5020.9	4956.1	5007.1	872	0	0
2017.01.09	5018.0	5032.1	5005.5	5023.1	482	0	0
2017.01.10	5019.9	5050.1	5014.2	5034.7	571	0	0
2017.01.11	5034.5	5048.1	5009.8	5047.1	641	0	0
2017.01.12	5037.3	5043.0	4993.0	5039.5	979	0	0
2017.01.13	5043.7	5066.3	5039.3	5057.7	401	0	0
2017.01.16	5051.0	5058.6	5047.0	5053.0	213	0	0
2017.01.17	5050.3	5053.0	5028.2	5051.0	490	0	0
2017.01.18	5042.3	5062.3	5039.5	5059.0	290	0	0
2017.01.19	5054.2	5077.9	5039.6	5057.6	733	0	0
2017.01.20	5055.1	5085.1	5048.1	5063.4	658	0	0
2017.01.23	5059.4	5073.2	5033.9	5066.9	712	0	0
2017.01.24	5064.2	5107.1	5063.7	5102.4	487	0	0
2017.01.25	5103.2	5151.9	5102.4	5151.4	509	0	0
2017.01.26	5149.7	5171.9	5144.5	5153.9	507	0	0
2017.01.27	5145.0	5170.5	5142.5	5165.8	353	0	0
2017.01.30	5145.2	5157.6	5097.9	5127.1	1014	0	0
2017.01.31	5124.4	5134.6	5086.8	5131.1	890	0	0
2017.02.01	5133.6	5161.2	5126.3	5153.6	499	0	0
2017.02.02	5148.1	5161.3	5123.3	5132.3	603	0	0
2017.02.03	5127.9	5164.9	5122.4	5157.9	551	0	0
2017.02.06	5158.9	5165.9	5142.9	5159.8	452	0	0
2017.02.07	5157.4	5194.4	5156.9	5177.2	553	0	0
2017.02.08	5174.9	5199.2	5166.2	5194.4	466	0	0
2017.02.09	5189.1	5219.1	5186.3	5209.6	452	0	0
2017.02.10	5209.8	5232.3	5209.3	5227.8	281	0	0
2017.02.13	5225.1	5260.3	5223.8	5259.1	391	0	0
2017.02.14	5254.0	5274.7	5236.7	5272.5	576	0	0
2017.02.15	5268.5	5309.7	5262.2	5309.2	544	0	0
2017.02.16	5307.0	5313.8	5285.6	5298.1	476	0	0
2017.02.17	5293.6	5323.8	5284.1	5323.3	498	0	0
2017.02.20	5318.3	5342.6	5317.6	5337.5	309	0	0
2017.02.21	5332.7	5350.7	5328.9	5341.9	345	0	0
2017.02.22	5339.8	5352.5	5333.5	5348.5	294	0	0
2017.02.23	5347.4	5358.2	5308.1	5327.9	808	0	0
2017.02.24	5324.4	5341.6	5296.4	5340.1	748	0	0
2017.02.27	5336.8	5349.1	5320.6	5340.6	533	0	0
2017.02.28	5339.8	5346.6	5314.1	5328.8	541	0	0
2017.03.01	5329.1	5396.1	5327.6	5381.9	843	0	0
2017.03.02	5378.1	5389.9	5352.4	5356.1	531	0	0
2017.03.03	5351.9	5369.6	5340.6	5368.1	419	0	0
2017.03.06	5365.1	5365.1	5335.4	5352.1	465	0	0
2017.03.07	5349.1	5370.4	5338.5	5348.8	636	0	0
2017.03.08	5342.2	5373.9	5330.7	5358.7	700	0	0
2017.03.09	5355.9	5369.0	5332.5	5364.8	642	0	0
2017.03.10	5362.0	5392.2	5360.2	5380.3	458	0	0
2017.03.13	5379.1	5393.1	5369.4	5392.5	341	0	0
2017.03.14	5389.5	5393.8	5357.3	5378.0	616	0	0
2017.03.15	5377.3	5425.3	5373.8	5408.8	716	0	0
2017.03.16	5407.1	5433.6	5396.3	5412.4	694	0	0
2017.03.17	5407.7	5419.7	5398.8	5403.4	376	0	0
2017.03.20	5401.2	5422.4	5390.4	5413.7	516	0	0
2017.03.21	5408.0	5435.7	5325.1	5330.3	1436	0	0
2017.03.22	5327.6	5371.1	5310.9	5360.4	877	0	0
2017.03.23	5358.4	5373.4	5342.6	5353.6	569	0	0
2017.03.24	5350.6	5390.3	5343.0	5370.0	753	0	0
2017.03.27	5353.0	5381.5	5313.2	5377.2	1125	0	0
2017.03.28	5376.7	5420.2	5359.5	5402.2	960	0	0
2017.03.29	5401.1	5433.0	5400.5	5431.3	349	0	0
2017.03.30	5429.3	5446.5	5422.5	5434.2	432	0	0
2017.03.31	5434.5	5448.8	5417.0	5433.3	625	0	0
2017.04.03	5425.4	5450.5	5399.2	5428.0	1001	0	0
2017.04.04	5426.0	5441.7	5402.7	5441.7	624	0	0
2017.04.05	5440.7	5477.2	5405.0	5411.0	1148	0	0
2017.04.06	5407.6	5433.1	5387.6	5418.6	801	0	0
