<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.11.02	25329	25720	25074	25233	25016	0	0
2018.11.05	25198	25439	25166	25423	14437	0	0
2018.11.06	25423	25619	25404	25585	15395	0	0
2018.11.07	25583	26040	25482	25991	20847	0	0
2018.11.08	25992	26276	25989	26207	14348	0	0
2018.11.09	26206	26245	25908	25925	17841	0	0
2018.11.12	25973	26103	25473	25548	15238	0	0
2018.11.13	25549	25630	25192	25363	24451	0	0
2018.11.14	25363	25499	24991	25021	23969	0	0
2018.11.15	25021	25265	24781	25240	27598	0	0
2018.11.16	25241	25512	25102	25356	23168	0	0
2018.11.19	25391	25495	24910	24944	16724	0	0
2018.11.20	24946	25089	24416	24496	25537	0	0
2018.11.21	24495	24667	24367	24643	21668	0	0
2018.11.22	24642	24643	24297	24339	13604	0	0
2018.11.23	24397	24433	24257	24284	13105	0	0
2018.11.26	24330	24671	24313	24562	13762	0	0
2018.11.27	24562	24758	24413	24652	19598	0	0
2018.11.28	24652	25307	24637	25291	16827	0	0
2018.11.29	25291	25368	25202	25316	16562	0	0
2018.11.30	25316	25480	25203	25399	14356	0	0
2018.12.03	25988	26069	25668	25746	15268	0	0
2018.12.04	25746	25858	25019	25166	21261	0	0
2018.12.05	25160	25261	25007	25157	14067	0	0
2018.12.06	24847	24866	24244	24682	28081	0	0
2018.12.07	24680	25093	24429	24433	28726	0	0
2018.12.10	24216	24483	23877	24304	24558	0	0
2018.12.11	24304	24805	24217	24234	26531	0	0
2018.12.12	24235	24829	24217	24769	24033	0	0
2018.12.13	24768	24771	24470	24540	23254	0	0
2018.12.14	24540	24637	24109	24132	21684	0	0
2018.12.17	24066	24213	23717	23728	17739	0	0
2018.12.18	23727	23927	23454	23759	23490	0	0
2018.12.19	23759	24048	23517	24046	19788	0	0
2018.12.20	24044	24066	22825	22834	38601	0	0
2018.12.21	22836	23252	22638	22704	34459	0	0
2018.12.24	22396	22574	21971	22011	21970	0	0
2018.12.26	21633	22423	21596	22421	21076	0	0
2018.12.27	22425	23013	22305	22350	33308	0	0
2018.12.28	22351	23390	22260	23148	32931	0	0
2018.12.31	23233	23322	23112	23190	13563	0	0
2019.01.02	23097	23418	22810	23414	17814	0	0
2019.01.03	23411	23415	22665	22771	29576	0	0
2019.01.04	22771	23524	22584	23431	28654	0	0
2019.01.07	23465	23687	23295	23576	19409	0	0
2019.01.08	23577	23866	23493	23769	20945	0	0
2019.01.09	23769	23978	23723	23915	19315	0	0
2019.01.10	23914	23986	23660	23855	19735	0	0
2019.01.11	23854	24017	23796	23923	16847	0	0
2019.01.14	23897	23951	23724	23921	12802	0	0
2019.01.15	23920	24098	23853	24035	16680	0	0
2019.01.16	24035	24250	23910	24232	15425	0	0
2019.01.17	24231	24288	24035	24221	14609	0	0
2019.01.18	24220	24750	24192	24704	16743	0	0
2019.01.21	24691	24691	24546	24631	8756	0	0
2019.01.22	24616	24661	24278	24341	13695	0	0
2019.01.23	24339	24696	24239	24495	18627	0	0
2019.01.24	24496	24633	24419	24486	18172	0	0
2019.01.25	24485	24863	24454	24756	15111	0	0
2019.01.28	24719	24725	24321	24465	14421	0	0
2019.01.29	24466	24677	24386	24628	15393	0	0
2019.01.30	24628	24968	24521	24842	14221	0	0
2019.01.31	24842	25109	24834	24970	16536	0	0
2019.02.01	24970	25189	24923	25073	15485	0	0
2019.02.04	25010	25156	24975	25150	10413	0	0
2019.02.05	25151	25424	25147	25335	10726	0	0
2019.02.06	25336	25439	25307	25405	11496	0	0
2019.02.07	25404	25409	24997	25109	13728	0	0
2019.02.08	25108	25175	24882	25006	14755	0	0
2019.02.11	25120	25247	25025	25049	11072	0	0
2019.02.12	25048	25458	25002	25452	10906	0	0
2019.02.13	25453	25626	25393	25511	10755	0	0
2019.02.14	25512	25613	25300	25514	13627	0	0
2019.02.15	25514	25807	25276	25774	14390	0	0
2019.02.18	25900	25939	25847	25902	7522	0	0
2019.02.19	25902	25938	25789	25906	9722	0	0
2019.02.20	25907	25963	25828	25944	10769	0	0
2019.02.21	25945	26086	25820	25877	13995	0	0
2019.02.22	25876	26051	25761	26004	11263	0	0
2019.02.25	26089	26240	26047	26155	9351	0	0
2019.02.26	26154	26175	25959	26084	12050	0	0
2019.02.27	26083	26154	25871	26001	10503	0	0
2019.02.28	26001	26027	25873	25962	11346	0	0
2019.03.01	25963	26141	25895	25987	11073	0	0
2019.03.04	26148	26171	25609	25743	11802	0	0
2019.03.05	25744	25894	25726	25815	13844	0	0
2019.03.06	25814	25875	25631	25704	12236	0	0
2019.03.07	25705	25722	25345	25515	14391	0	0
2019.03.08	25516	25532	25216	25330	15509	0	0
2019.03.11	25479	25644	25220	25612	12070	0	0
2019.03.12	25611	25764	25518	25588	12633	0	0
2019.03.13	25589	25776	25458	25649	11979	0	0
2019.03.14	25648	25782	25618	25697	12059	0	0
2019.03.15	25696	25926	25646	25865	10540	0	0
2019.03.18	25833	25898	25778	25882	8769	0	0
2019.03.19	25882	26111	25858	25938	10199	0	0
2019.03.20	25938	25953	25668	25894	13311	0	0
2019.03.21	25894	26006	25576	25970	13750	0	0
2019.03.22	25971	26009	25509	25693	16499	0	0
2019.03.25	25567	25604	25352	25474	16173	0	0
2019.03.26	25474	25795	25459	25603	14022	0	0
2019.03.27	25604	25757	25421	25617	15985	0	0
2019.03.28	25616	25741	25506	25681	14554	0	0
2019.03.29	25681	25914	25670	25908	11938	0	0
2019.04.01	26054	26206	26031	26205	10210	0	0
2019.04.02	26204	26280	26122	26155	10928	0	0
2019.04.03	26154	26299	26129	26182	10825	0	0
2019.04.04	26181	26387	26136	26328	12596	0	0
2019.04.05	26330	26496	26323	26417	10510	0	0
2019.04.08	26377	26403	26242	26310	8725	0	0
2019.04.09	26310	26344	26097	26159	9492	0	0
2019.04.10	26159	26222	26098	26146	9986	0	0
2019.04.11	26146	26230	26074	26090	10167	0	0
2019.04.12	26091	26441	26059	26392	10469	0	0
2019.04.15	26402	26476	26313	26387	7585	0	0
2019.04.16	26388	26553	26363	26412	9674	0	0
2019.04.17	26412	26513	26379	26442	9906	0	0
2019.04.18	26443	26592	26308	26584	11067	0	0
2019.04.19	26584	26601	26546	26561	968	0	0
2019.04.22	26576	26631	26450	26518	8490	0	0
2019.04.23	26519	26694	26464	26645	9093	0	0
2019.04.24	26644	26699	26580	26600	9480	0	0
2019.04.25	26599	26643	26304	26507	10123	0	0
2019.04.26	26505	26534	26357	26473	11306	0	0
2019.04.29	26538	26593	26497	26578	7509	0	0
2019.04.30	26579	26659	26416	26574	9535	0	0
2019.05.01	26574	26708	26553	26620	8393	0	0
2019.05.02	26621	26663	26176	26275	14456	0	0
2019.05.03	26274	26535	26234	26521	11351	0	0
2019.05.06	26115	26336	25960	26311	17606	0	0
2019.05.07	26312	26476	25874	25904	17996	0	0
2019.05.08	25904	26095	25788	26053	20970	0	0
2019.05.09	26054	26116	25514	25830	19662	0	0
2019.05.10	25829	25979	25469	25815	27869	0	0
2019.05.13	25785	25799	25224	25322	17202	0	0
2019.05.14	25318	25688	25249	25670	16755	0	0
2019.05.15	25669	25695	25336	25675	16219	0	0
2019.05.16	25676	25957	25549	25880	14247	0	0
2019.05.17	25879	25949	25628	25904	16557	0	0
2019.05.20	25816	25904	25559	25706	14876	0	0
2019.05.21	25707	25875	25594	25853	13391	0	0
2019.05.22	25852	25906	25739	25808	12418	0	0
2019.05.23	25806	25839	25330	25374	15510	0	0
2019.05.24	25371	25661	25325	25589	13706	0	0
2019.05.27	25627	25696	25589	25647	7421	0	0
2019.05.28	25659	25716	25562	25580	11027	0	0
2019.05.29	25580	25580	24935	25072	16447	0	0
2019.05.30	25072	25216	24977	25149	13287	0	0
2019.05.31	25149	25182	24840	24928	17217	0	0
2019.06.03	24642	24932	24607	24836	15463	0	0
2019.06.04	24836	25293	24679	25281	16791	0	0
2019.06.05	25281	25522	25237	25507	14588	0	0
2019.06.06	25507	25651	25424	25625	13426	0	0
2019.06.07	25625	26072	25610	26024	12881	0	0
2019.06.10	26139	26211	26038	26109	10320	0	0
2019.06.11	26109	26248	25999	26068	12218	0	0
2019.06.12	26068	26106	25949	25999	12290	0	0
2019.06.13	25999	26143	25880	26101	13175	0	0
2019.06.14	26100	26153	25987	26058	12340	0	0
2019.06.17	26140	26201	26047	26149	8425	0	0
2019.06.18	26149	26527	26055	26454	12270	0	0
2019.06.19	26454	26542	26435	26474	10027	0	0
2019.06.20	26473	26766	26413	26678	13047	0	0
2019.06.21	26678	26908	26668	26800	11866	0	0
2019.06.24	26695	26805	26689	26739	8279	0	0
2019.06.25	26739	26811	26567	26613	10927	0	0
2019.06.26	26611	26689	26494	26589	11719	0	0
2019.06.27	26588	26651	26433	26581	11980	0	0
2019.06.28	26580	26637	26517	26571	9398	0	0
2019.07.01	26839	26897	26628	26663	9979	0	0
2019.07.02	26663	26749	26614	26717	10174	0	0
2019.07.03	26718	26978	26693	26972	9128	0	0
2019.07.04	26968	26999	26938	26986	4997	0	0
2019.07.05	26989	26998	26729	26911	8828	0	0
2019.07.08	26905	26908	26746	26781	9137	0	0
2019.07.09	26782	26828	26657	26737	9785	0	0
2019.07.10	26737	26982	26689	26900	10361	0	0
2019.07.11	26900	27071	26842	27009	10045	0	0
2019.07.12	27009	27255	26985	27236	8829	0	0
2019.07.15	27313	27403	27270	27303	7308	0	0
2019.07.16	27303	27403	27287	27334	8099	0	0
2019.07.17	27333	27383	27235	27296	8274	0	0
2019.07.18	27296	27297	27066	27131	10129	0	0
2019.07.19	27130	27340	27128	27299	10822	0	0
2019.07.22	27129	27223	27088	27170	9061	0	0
2019.07.23	27169	27349	27145	27337	8960	0	0
2019.07.24	27339	27370	27191	27224	9917	0	0
2019.07.25	27223	27363	27058	27103	10653	0	0
2019.07.26	27104	27203	27078	27157	9449	0	0
2019.07.29	27185	27275	27135	27245	7018	0	0
2019.07.30	27246	27270	27065	27173	9838	0	0
2019.07.31	27173	27278	27158	27211	8986	0	0
2019.08.01	27203	27206	26649	26744	18989	0	0
2019.08.02	26743	26752	26248	26343	22869	0	0
2019.08.05	26462	26499	25709	25713	19031	0	0
2019.08.06	25713	25943	25077	25906	30201	0	0
2019.08.07	25906	26084	25440	25900	24740	0	0
2019.08.08	25901	26355	25864	26320	18803	0	0
2019.08.09	26320	26381	26097	26322	17974	0	0
2019.08.12	26289	26371	25958	25972	15831	0	0
2019.08.13	25970	26426	25763	26305	21976	0	0
2019.08.14	26305	26361	25515	25651	21207	0	0
2019.08.15	25648	25714	25236	25361	28774	0	0
2019.08.16	25362	25917	25337	25874	19323	0	0
2019.08.19	26039	26241	26005	26163	12022	0	0
2019.08.20	26163	26199	26017	26070	12978	0	0
2019.08.21	26070	26269	25895	26222	11907	0	0
2019.08.22	26215	26378	26097	26289	14227	0	0
2019.08.23	26289	26356	25701	25785	20062	0	0
2019.08.26	25313	25989	25313	25836	24264	0	0
2019.08.27	25838	26073	25721	25837	18341	0	0
2019.08.28	25835	26003	25634	25984	17680	0	0
2019.08.29	25984	26401	25924	26388	15281	0	0
2019.08.30	26388	26551	26292	26373	14461	0	0
2019.09.02	26264	26371	26111	26208	10649	0	0
2019.09.03	26234	26300	25976	26017	17392	0	0
2019.09.04	26017	26365	26014	26293	14405	0	0
2019.09.05	26293	26836	26285	26750	13825	0	0
2019.09.06	26751	26861	26707	26845	12646	0	0
2019.09.09	26836	26902	26763	26813	8883	0	0
2019.09.10	26813	26891	26715	26809	12694	0	0
2019.09.11	26808	27060	26769	27043	12564	0	0
2019.09.12	27041	27312	27022	27285	14822	0	0
2019.09.13	27285	27305	27171	27217	11495	0	0
2019.09.16	27102	27170	27002	27090	12765	0	0
2019.09.17	27090	27120	26978	27064	11796	0	0
2019.09.18	27063	27119	27014	27049	8031	0	0
2019.09.19	27048	27269	26898	27178	13206	0	0
2019.09.20	27178	27190	26928	26997	10267	0	0
2019.09.23	27034	27053	26825	26979	10058	0	0
2019.09.24	26980	27114	26719	26751	11626	0	0
2019.09.25	26751	26993	26703	26963	15242	0	0
2019.09.26	26965	27060	26803	26917	12201	0	0
2019.09.27	26916	27011	26771	26812	13981	0	0
2019.09.30	26894	26996	26835	26977	10160	0	0
2019.10.01	26977	27069	26576	26589	12844	0	0
2019.10.02	26588	26658	25972	26031	16094	0	0
2019.10.03	26031	26188	25741	26173	19046	0	0
2019.10.04	26173	26454	26093	26437	14946	0	0
2019.10.07	26453	26655	26423	26650	11519	0	0
2019.10.08	26652	26656	26138	26324	17138	0	0
2019.10.09	26325	26435	26122	26359	18174	0	0
2019.10.10	26358	26602	26028	26515	20423	0	0
2019.10.11	26516	26995	26393	26935	16526	0	0
2019.10.14	26877	26936	26680	26838	11565	0	0
2019.10.15	26839	27121	26778	27068	11955	0	0
2019.10.16	27067	27098	26934	26997	12022	0	0
2019.10.17	26997	27124	26913	27037	11782	0	0
2019.10.18	27038	27076	26796	26871	12076	0	0
2019.10.21	26812	26878	26743	26791	9260	0	0
2019.10.22	26791	26933	26788	26919	9302	0	0
2019.10.23	26919	26947	26633	26799	12976	0	0
2019.10.24	26800	26917	26712	26751	10903	0	0
2019.10.25	26750	27016	26745	26973	9161	0	0
2019.10.28	27004	27166	26987	27097	7956	0	0
2019.10.29	27097	27162	27022	27063	9008	0	0
2019.10.30	27063	27159	26994	27141	9733	0	0
2019.10.31	27140	27280	26916	26950	12617	0	0
2019.11.01	26951	27322	26940	27293	9232	0	0
2019.11.04	27373	27515	27358	27461	7206	0	0
2019.11.05	27461	27559	27406	27536	10155	0	0
2019.11.06	27535	27554	27407	27497	9341	0	0
2019.11.07	27497	27773	27426	27726	9731	0	0
2019.11.08	27725	27752	27575	27620	10077	0	0
2019.11.11	27666	27709	27507	27707	8034	0	0
2019.11.12	27707	27771	27647	27740	8907	0	0
2019.11.13	27740	27805	27562	27742	9990	0	0
2019.11.14	27739	27839	27674	27722	11048	0	0
2019.11.15	27722	27953	27710	27919	8790	0	0
2019.11.18	27975	28090	27959	28035	8185	0	0
2019.11.19	28035	28160	27892	27930	9774	0	0
2019.11.20	27930	27964	27673	27741	11384	0	0
2019.11.21	27742	27865	27674	27795	13761	0	0
2019.11.22	27794	27868	27734	27861	9980	0	0
2019.11.25	27935	28029	27934	28013	6465	0	0
2019.11.26	28012	28171	28003	28088	9095	0	0
2019.11.27	28088	28193	28080	28165	7730	0	0
2019.11.28	28165	28173	28068	28129	6389	0	0
2019.11.29	28111	28123	28045	28074	6705	0	0
2019.12.02	28089	28201	27793	27850	10289	0	0
2019.12.03	27849	27880	27324	27444	13773	0	0
2019.12.04	27444	27728	27400	27694	12691	0	0
2019.12.05	27693	27769	27560	27649	11410	0	0
2019.12.06	27648	28028	27604	28008	9648	0	0
2019.12.09	28024	28027	27924	27950	7072	0	0
2019.12.10	27950	27958	27715	27903	11587	0	0
2019.12.11	27903	27967	27796	27849	10245	0	0
2019.12.12	27850	28223	27839	28047	12079	0	0
2019.12.13	28047	28286	28025	28146	15656	0	0
2019.12.16	28166	28337	28149	28302	7793	0	0
2019.12.17	28304	28327	28163	28285	8913	0	0
2019.12.18	28286	28321	28242	28294	7162	0	0
2019.12.19	28295	28380	28232	28340	7135	0	0
2019.12.20	28340	28508	28328	28495	6990	0	0
2019.12.23	28500	28580	28474	28555	5108	0	0
2019.12.24	28556	28588	28509	28522	4283	0	0
2019.12.26	28545	28595	28526	28569	2934	0	0
2019.12.27	28570	28731	28549	28662	6453	0	0
2019.12.30	28650	28672	28426	28527	7124	0	0
2019.12.31	28528	28528	28367	28428	6975	0	0
2020.01.02	28620	28739	28618	28718	5883	0	0
2020.01.03	28718	28917	28462	28653	14339	0	0
2020.01.06	28510	28635	28387	28630	10400	0	0
2020.01.07	28631	28769	28567	28603	11836	0	0
2020.01.08	28603	28810	28122	28763	19022	0	0
2020.01.09	28765	28986	28736	28926	10982	0	0
2020.01.10	28925	29053	28832	28914	9180	0	0
2020.01.13	28857	28941	28817	28860	7929	0	0
2020.01.14	28860	29052	28772	28957	10943	0	0
2020.01.15	28959	29129	28875	29041	11585	0	0
2020.01.16	29042	29217	28968	29210	8705	0	0
2020.01.17	29211	29402	29200	29324	8321	0	0
2020.01.20	29328	29356	29268	29334	4722	0	0
2020.01.21	29319	29335	29175	29184	9737	0	0
2020.01.22	29184	29346	29146	29249	10846	0	0
2020.01.23	29250	29264	28962	29121	12261	0	0
2020.01.24	29120	29283	28906	28932	12108	0	0
2020.01.27	28700	28780	28458	28620	16527	0	0
2020.01.28	28620	28795	28529	28765	15896	0	0
2020.01.29	28765	28930	28705	28853	13507	0	0
2020.01.30	28854	28905	28480	28578	19152	0	0
2020.01.31	28579	28933	28256	28314	21096	0	0
2020.02.03	28329	28630	28292	28436	16977	0	0
2020.02.04	28436	28901	28373	28885	15918	0	0
2020.02.05	28886	29217	28749	29204	17108	0	0
2020.02.06	29205	29528	29178	29379	16085	0	0
2020.02.07	29378	29408	29112	29112	16176	0	0
2020.02.10	29053	29223	28899	29150	14635	0	0
2020.02.11	29152	29441	29133	29307	12480	0	0
2020.02.12	29308	29537	29210	29496	12112	0	0
2020.02.13	29495	29565	29262	29510	14633	0	0
2020.02.14	29510	29532	29298	29305	12419	0	0
2020.02.17	29465	29490	29412	29470	6431	0	0
2020.02.18	29358	29379	29115	29187	12308	0	0
2020.02.19	29187	29400	29167	29371	10956	0	0
2020.02.20	29371	29443	28951	29135	16024	0	0
2020.02.21	29137	29238	28890	28947	18356	0	0
2020.02.24	28650	28686	27901	28036	23710	0	0
2020.02.25	28036	28245	27289	27289	29896	0	0
2020.02.26	27291	27541	26712	26923	42919	0	0
2020.02.27	26921	27106	25998	26319	50534	0	0
2020.02.28	26317	26376	24683	24948	71304	0	0
2020.03.02	25095	26225	24998	26147	55603	0	0
2020.03.03	26146	27084	25855	25901	60302	0	0
2020.03.04	25902	26777	25702	26745	50004	0	0
2020.03.05	26746	27095	26053	26220	38271	0	0
2020.03.06	26219	26304	25217	25559	52438	0	0
2020.03.09	24790	24808	23574	23980	34475	0	0
2020.03.10	23983	25034	23684	24472	64611	0	0
2020.03.11	24481	25052	23564	23572	63968	0	0
2020.03.12	23575	23765	21245	21504	76572	0	0
2020.03.13	21510	22515	20398	21968	85160	0	0
2020.03.16	20979	21776	20368	21102	34729	0	0
2020.03.17	21105	21377	19899	20999	93028	0	0
2020.03.18	21000	21309	18893	19435	59419	0	0
2020.03.19	19434	20518	18962	20235	101339	0	0
2020.03.20	20227	21013	19346	19419	80273	0	0
2020.03.23	18221	19923	18170	18514	79686	0	0
2020.03.24	18531	20431	18266	20327	61595	0	0
2020.03.25	20326	22017	20297	21911	73643	0	0
2020.03.26	21903	22410	20646	22211	68496	0	0
2020.03.27	22201	22659	21457	22036	60082	0	0
2020.03.30	21245	22176	21099	22020	44748	0	0
2020.03.31	22021	22528	21932	22196	41863	0	0
2020.04.01	22196	22255	20955	21148	41830	0	0
2020.04.02	21147	21480	20637	21073	39698	0	0
2020.04.03	21068	21459	20859	20925	41613	0	0
2020.04.06	21341	22336	21290	22316	31681	0	0
2020.04.07	22314	23590	22200	23161	45747	0	0
2020.04.08	23158	23292	22367	23075	48451	0	0
2020.04.09	23075	23999	23063	23884	43980	0	0
2020.04.10	23882	23895	23486	23699	6353	0	0
2020.04.13	23363	23723	23086	23281	29174	0	0
2020.04.14	23279	24035	23196	23950	32391	0	0
2020.04.15	23955	24023	23223	23444	32237	0	0
2020.04.16	23445	23783	23206	23340	33837	0	0
2020.04.17	23339	24443	23292	23973	33096	0	0
2020.04.20	24053	24317	23723	23960	26955	0	0
2020.04.21	23957	23985	22937	23085	38346	0	0
2020.04.22	23086	23501	22936	23472	33213	0	0
2020.04.23	23473	23883	23345	23576	28823	0	0
2020.04.24	23575	23715	23268	23644	27738	0	0
2020.04.27	23707	24097	23647	24049	21237	0	0
2020.04.28	24047	24548	23992	24193	25088	0	0
2020.04.29	24191	24762	24074	24660	26266	0	0
2020.04.30	24661	24901	24185	24254	30348	0	0
2020.05.01	24253	24408	23694	23720	27652	0	0
2020.05.04	23431	23637	23322	23535	25229	0	0
2020.05.05	23535	24169	23515	24108	22850	0	0
2020.05.06	24108	24141	23751	23888	25258	0	0
2020.05.07	23887	24093	23520	24006	23163	0	0
2020.05.08	24005	24285	23829	24176	20268	0	0
2020.05.11	24360	24559	24062	24305	18853	0	0
2020.05.12	24305	24377	23967	24142	22344	0	0
2020.05.13	24142	24151	23159	23231	28910	0	0
2020.05.14	23233	23503	22788	23372	33760	0	0
2020.05.15	23372	23756	23300	23618	31783	0	0
2020.05.18	23670	24594	23642	24590	20530	0	0
2020.05.19	24590	24834	24375	24530	27312	0	0
2020.05.20	24530	24649	24161	24516	23588	0	0
2020.05.21	24516	24719	24357	24504	23710	0	0
2020.05.22	24504	24558	24155	24402	24164	0	0
2020.05.25	24528	24786	24481	24759	12396	0	0
2020.05.26	24711	25160	24674	25133	16830	0	0
2020.05.27	25133	25447	24964	25254	24412	0	0
2020.05.28	25254	25840	25253	25732	27022	0	0
2020.05.29	25732	25743	25022	25149	28240	0	0
2020.06.01	25220	25545	25181	25470	22273	0	0
2020.06.02	25471	25710	25322	25659	19717	0	0
2020.06.03	25660	26202	25567	26135	19134	0	0
2020.06.04	26135	26384	26075	26264	21673	0	0
2020.06.05	26262	27337	26079	27177	24873	0	0
2020.06.08	27241	27428	27045	27416	20841	0	0
2020.06.09	27415	27633	27135	27386	23273	0	0
2020.06.10	27385	27492	26937	27148	24250	0	0
2020.06.11	27146	27355	25425	25550	40231	0	0
2020.06.12	25551	25960	25077	25095	48822	0	0
2020.06.15	25213	25635	24560	25503	40616	0	0
2020.06.16	25503	26792	25503	26279	44257	0	0
2020.06.17	26282	26625	26076	26324	37067	0	0
2020.06.18	26323	26361	25753	26087	34557	0	0
2020.06.19	26088	26446	25805	25805	27312	0	0
2020.06.22	25524	26028	25472	25997	24170	0	0
2020.06.23	25997	26418	25641	26284	29713	0	0
2020.06.24	26285	26297	25291	25431	29171	0	0
2020.06.25	25428	25616	25132	25484	36545	0	0
2020.06.26	25486	25780	25051	25158	29321	0	0
2020.06.29	24946	25537	24915	25495	26226	0	0
2020.06.30	25495	25737	25415	25574	24763	0	0
2020.07.01	25574	26023	25511	25806	24332	0	0
2020.07.02	25808	26200	25639	25990	23536	0	0
2020.07.03	25990	26040	25566	25770	17695	0	0
2020.07.06	25880	26318	25880	26236	18905	0	0
2020.07.07	26235	26399	25963	26115	21224	0	0
2020.07.08	26116	26123	25786	25868	22720	0	0
2020.07.09	25868	26137	25523	25688	23247	0	0
2020.07.10	25688	25995	25416	25988	25385	0	0
2020.07.13	26262	26641	26137	26603	18213	0	0
2020.07.14	26603	26611	25992	26408	30929	0	0
2020.07.15	26405	27178	26373	26808	26149	0	0
2020.07.16	26809	26952	26620	26673	25119	0	0
2020.07.17	26673	26834	26587	26679	18462	0	0
2020.07.20	26678	26728	26443	26722	16713	0	0
2020.07.21	26722	27028	26670	26965	17397	0	0
2020.07.22	26965	26985	26638	26829	19580	0	0
2020.07.23	26826	27161	26697	26731	19525	0	0
2020.07.24	26732	26737	26397	26470	24500	0	0
2020.07.27	26411	26624	26338	26542	17542	0	0
2020.07.28	26541	26701	26382	26537	17832	0	0
2020.07.29	26537	26557	26291	26466	15626	0	0
2020.07.30	26467	26605	25988	26287	20459	0	0
2020.07.31	26285	26531	26012	26113	23514	0	0
2020.08.03	26417	26708	26307	26668	15916	0	0
2020.08.04	26668	26809	26549	26764	16447	0	0
2020.08.05	26764	27189	26670	27112	15037	0	0
2020.08.06	27112	27298	27030	27253	16908	0	0
2020.08.07	27254	27407	27196	27311	18227	0	0
2020.08.10	27371	27728	27364	27716	13488	0	0
2020.08.11	27716	28154	27709	28105	16414	0	0
2020.08.12	28107	28121	27623	27959	20807	0	0
2020.08.13	27960	28045	27855	27921	15253	0	0
2020.08.14	27922	27986	27677	27972	17524	0	0
2020.08.17	27912	28001	27812	27863	11592	0	0
2020.08.18	27863	27968	27666	27821	13531	0	0
2020.08.19	27823	27921	27730	27843	11931	0	0
2020.08.20	27843	27870	27448	27702	17889	0	0
2020.08.21	27701	27892	27526	27880	16104	0	0
2020.08.24	27968	28232	27933	28194	12006	0	0
2020.08.25	28193	28530	28093	28178	15009	0	0
2020.08.26	28178	28287	28145	28276	12751	0	0
2020.08.27	28276	28635	28231	28540	17360	0	0
2020.08.28	28540	28756	28486	28583	17763	0	0
2020.08.31	28718	28803	28360	28445	12633	0	0
2020.09.01	28445	28563	28284	28514	17226	0	0
2020.09.02	28516	28976	28515	28949	16093	0	0
2020.09.03	28950	29196	28229	28288	25971	0	0
2020.09.04	28282	28609	27661	27985	40124	0	0
2020.09.07	27982	28355	27973	28340	20804	0	0
2020.09.08	28340	28421	27493	27794	30262	0	0
2020.09.09	27793	28182	27313	28137	29550	0	0
2020.09.10	28137	28206	27733	27771	28328	0	0
2020.09.11	27770	27834	27443	27479	29270	0	0
2020.09.14	27764	28084	27738	28003	14848	0	0
2020.09.15	28002	28241	27904	28082	16910	0	0
2020.09.16	28085	28225	27928	28196	15182	0	0
2020.09.17	28198	28364	27543	27794	27053	0	0
2020.09.18	27798	27991	27486	27602	22710	0	0
2020.09.21	27590	27779	26712	26885	26054	0	0
2020.09.22	26883	27294	26790	27216	24656	0	0
2020.09.23	27219	27517	27053	27085	21996	0	0
2020.09.24	27085	27096	26535	27009	31992	0	0
2020.09.25	27011	27031	26549	27014	27758	0	0
2020.09.28	27242	27721	27217	27688	17130	0	0
2020.09.29	27687	27738	27338	27501	19845	0	0
2020.09.30	27501	27977	27160	27968	26280	0	0
2020.10.01	27967	28080	27581	27761	27312	0	0
2020.10.02	27764	27860	27248	27737	33749	0	0
2020.10.05	27814	28086	27779	28004	16141	0	0
2020.10.06	28004	28292	27982	28235	18728	0	0
2020.10.07	28235	28352	27659	28249	25113	0	0
2020.10.08	28251	28561	28248	28369	18932	0	0
2020.10.09	28369	28674	28353	28597	15969	0	0
2020.10.12	28621	28957	28546	28899	13569	0	0
2020.10.13	28899	28927	28674	28687	20029	0	0
2020.10.14	28688	28837	28460	28547	20438	0	0
2020.10.15	28546	28613	28156	28458	24275	0	0
2020.10.16	28457	28845	28441	28736	18516	0	0
2020.10.19	28614	28781	28406	28424	15170	0	0
2020.10.20	28421	28576	28139	28480	21884	0	0
2020.10.21	28481	28521	28190	28256	23766	0	0
2020.10.22	28259	28369	28003	28352	23362	0	0
2020.10.23	28353	28490	28147	28268	18612	0	0
2020.10.26	28189	28225	27364	27577	19263	0	0
2020.10.27	27581	27817	27486	27506	21541	0	0
2020.10.28	27506	27552	26551	26688	26602	0	0
2020.10.29	26689	26910	26279	26800	30781	0	0
2020.10.30	26802	26827	26066	26227	34919	0	0
2020.11.02	26468	27048	26283	26707	27645	0	0
2020.11.03	26707	27615	26693	27358	25359	0	0
2020.11.04	27356	28302	27017	28115	60826	0	0
2020.11.05	28118	28492	27752	28409	33493	0	0
2020.11.06	28409	28560	28071	28329	32435	0	0
2020.11.09	28508	30091	28502	29674	37618	0	0
2020.11.10	29673	29693	28866	29359	39843	0	0
2020.11.11	29358	29661	29294	29441	28017	0	0
2020.11.12	29442	29478	28981	29101	25916	0	0
2020.11.13	29101	29431	28900	29415	23641	0	0
2020.11.16	29677	30071	29632	29806	19801	0	0
2020.11.17	29805	29960	29519	29775	20482	0	0
2020.11.18	29773	29957	29627	29739	20076	0	0
2020.11.19	29739	29770	29232	29375	23820	0	0
2020.11.20	29375	29524	29195	29352	19554	0	0
2020.11.23	29227	29582	29214	29523	17177	0	0
2020.11.24	29524	30116	29472	30021	18783	0	0
2020.11.25	30022	30213	29807	29907	19669	0	0
2020.11.26	29907	29955	29781	29805	12455	0	0
